Player,position,Age,Nation,club,mv_millions,Season,player_url,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Playing Time_MP,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,market_value
Borja García,Attacking Midfield,27.0,ESP,Girona FC,7.0,2018/2019,https://www.transfermarkt.com/borja-garcia/profil/spieler/67808,,30,2629.0,29.2,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,4.8,6.8,59.0,148.0,169.0,0.03,0.1,0.14,0.03,0.14,0.07,0.16,0.23,0.07,0.23,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,13.0,40.6,1.1,0.45,0.03,0.08,22.2,0.0,0.0,0.0,0.06,-1.0,-1.0,1085.0,1345.0,80.7,17344.0,4003.0,587.0,655.0,89.6,348.0,426.0,81.7,106.0,176.0,60.2,3.0,4.8,3.7,-1.8,36.0,88.0,40.0,4.0,148.0,78.0,2.67,61.0,4.0,2.0,3.0,7.0,1.0,6.0,0.21,5.0,0.0,0.0,0.0,1.0,0.0,39.0,27.0,17.0,15.0,7.0,22.0,44.0,50.0,22.0,23.0,2.0,21.0,38.0,77.0,17.0,0.0,1643.0,20.0,249.0,985.0,436.0,32.0,1643.0,61.0,37.0,60.7,24.0,39.3,1117.0,5416.0,2385.0,59.0,62.0,5.0,62.0,52.0,1312.0,169.0,80.0,76.9,30,84.0,19.0,3,38.0,0,1.03,31.0,38.0,-7.0,-0.24,0.78,32.6,39.5,-6.9,-0.24,0.03,0.0,19.0,103.0,4.0,42.0,38.0,27.0,0.0,0.0,0.0,206.0,20.0,34.0,37.0,€7.00m
Carles Planas,Left-Back,27.0,ESP,Girona FC,0.8,2018/2019,https://www.transfermarkt.com/carles-planas/profil/spieler/66099,,4,419.0,4.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.4,7.0,13.0,31.0,0.0,0.21,0.21,0.0,0.21,0.02,0.07,0.09,0.02,0.09,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.21,0.0,0.0,,17.9,0.0,0.0,0.0,0.09,-0.1,-0.1,162.0,230.0,70.4,2560.0,865.0,87.0,103.0,84.5,60.0,80.0,75.0,11.0,36.0,30.6,1.0,0.3,0.2,0.7,2.0,7.0,5.0,2.0,13.0,5.0,1.07,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.43,2.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,7.0,5.0,0.0,4.0,11.0,36.4,7.0,2.0,0.0,2.0,4.0,16.0,15.0,0.0,270.0,13.0,78.0,137.0,58.0,3.0,270.0,3.0,1.0,33.3,2.0,66.7,130.0,619.0,387.0,7.0,4.0,0.0,3.0,0.0,159.0,31.0,60.0,12.3,4,70.0,2.0,3,46.0,5,1.86,5.0,3.0,2.0,0.43,0.97,4.6,8.6,-4.0,-0.86,-0.7,0.0,5.0,2.0,0.0,14.0,4.0,6.0,0.0,0.0,0.0,25.0,6.0,8.0,42.9,€800k
Cristhian Stuani,Centre-Forward,31.0,URU,Girona FC,7.0,2018/2019,https://www.transfermarkt.com/cristhian-stuani/profil/spieler/59323,,30,2729.0,30.3,19.0,0.0,19.0,14.0,5.0,5.0,9.0,0.0,14.1,10.4,1.0,11.4,12.0,30.0,129.0,0.63,0.0,0.63,0.46,0.46,0.47,0.03,0.5,0.34,0.38,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,72.0,34.0,47.2,2.37,1.12,0.19,0.41,12.0,0.0,5.0,5.0,0.15,4.9,3.6,343.0,507.0,67.7,4589.0,572.0,208.0,284.0,73.2,106.0,155.0,68.4,8.0,17.0,47.1,0.0,1.0,1.0,-1.0,14.0,19.0,4.0,0.0,30.0,49.0,1.62,24.0,1.0,4.0,5.0,15.0,0.0,8.0,0.26,3.0,0.0,2.0,0.0,3.0,0.0,23.0,13.0,7.0,13.0,3.0,5.0,20.0,25.0,15.0,13.0,1.0,12.0,4.0,27.0,39.0,0.0,821.0,39.0,72.0,423.0,331.0,138.0,816.0,29.0,14.0,48.3,15.0,51.7,429.0,1661.0,461.0,12.0,14.0,7.0,61.0,37.0,592.0,129.0,85.0,79.8,30,89.0,26.0,2,25.0,0,0.97,29.0,40.0,-11.0,-0.36,0.29,36.1,37.1,-1.0,-0.03,1.03,0.0,89.0,74.0,24.0,3.0,4.0,13.0,2.0,0.0,0.0,60.0,114.0,112.0,50.4,€7.00m
David Timor,Defensive Midfield,28.0,ESP,Girona FC,1.5,2018/2019,https://www.transfermarkt.com/david-timor/profil/spieler/158795,,2,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,1.1,0.0,0.0,,34.3,0.0,0.0,0.0,0.02,0.0,0.0,74.0,87.0,85.1,1622.0,527.0,21.0,24.0,87.5,39.0,44.0,88.6,14.0,17.0,82.4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,3.0,0.0,99.0,3.0,23.0,72.0,5.0,0.0,99.0,0.0,0.0,,0.0,,51.0,199.0,104.0,0.0,1.0,0.0,2.0,0.0,62.0,2.0,82.0,4.8,2,82.0,1.0,0,,0,0.5,1.0,4.0,-3.0,-1.66,-1.3,0.9,3.9,-3.0,-1.66,-1.49,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,12.0,7.0,4.0,63.6,€1.50m
Douglas Luiz,Central Midfield,20.0,BRA,Girona FC,2.5,2018/2019,https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661,,16,1490.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.6,1.6,0.5,2.1,29.0,90.0,16.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.13,0.1,0.13,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,0.97,0.0,0.0,,25.4,0.0,0.0,0.0,0.1,-1.6,-1.6,619.0,746.0,83.0,12097.0,3567.0,246.0,274.0,89.8,260.0,301.0,86.4,99.0,143.0,69.2,0.0,0.5,0.7,-0.5,10.0,66.0,7.0,1.0,90.0,29.0,1.75,20.0,3.0,3.0,1.0,2.0,0.0,1.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,34.0,19.0,13.0,20.0,1.0,9.0,38.0,23.7,29.0,19.0,7.0,12.0,21.0,55.0,26.0,0.0,904.0,42.0,227.0,575.0,119.0,5.0,904.0,25.0,23.0,92.0,2.0,8.0,514.0,3034.0,1645.0,29.0,17.0,3.0,21.0,16.0,555.0,16.0,65.0,43.6,16,84.0,12.0,7,20.0,3,0.91,19.0,22.0,-3.0,-0.18,0.43,21.0,24.4,-3.5,-0.21,0.06,0.0,47.0,30.0,0.0,16.0,21.0,19.0,0.0,1.0,0.0,136.0,26.0,20.0,56.5,€2.50m
Gorka Iraizoz,Goalkeeper,37.0,ESP,Girona FC,0.2,2018/2019,https://www.transfermarkt.com/gorka-iraizoz/profil/spieler/7874,,6,559.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,1.61,39.0,30.0,79.5,1.0,0.0,5.0,1.0,16.7,2.0,2.0,0.0,0.0,0.0,6.2,10.0,2.0,0.0,1.0,1.0,11.1,0.26,2.1,0.33,40.0,106.0,37.7,167.0,44.0,41.9,38.2,64.0,56.3,43.8,113.0,4.0,3.5,3.0,0.48,9.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,156.0,231.0,67.5,5094.0,3857.0,10.0,10.0,100.0,67.0,70.0,95.7,79.0,151.0,52.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,263.0,244.0,261.0,2.0,0.0,0.0,263.0,1.0,1.0,100.0,0.0,0.0,118.0,781.0,530.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,80.0,16.3,6,90.0,6.0,1,18.0,27,0.57,4.0,10.0,-6.0,-0.97,-0.65,4.6,10.2,-5.5,-0.89,-0.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,75.0,€200k
Johan Mojica,Left-Back,25.0,COL,Girona FC,3.0,2018/2019,https://www.transfermarkt.com/johan-mojica/profil/spieler/262939,,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,6.0,9.0,66.7,141.0,57.0,4.0,5.0,80.0,0.0,1.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,3.0,3.0,5.0,0.0,11.0,0.0,0.0,,0.0,,7.0,35.0,23.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,20.0,0.6,0,,0.0,1,19.0,0,0.0,0.0,1.0,-1.0,-4.5,-4.1,0.5,0.2,0.2,1.12,1.37,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,€3.00m
Jonás Ramalho,Centre-Back,25.0,ESP,Girona FC,3.0,2018/2019,https://www.transfermarkt.com/jonas-ramalho/profil/spieler/69660,,18,1619.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,0.1,0.9,30.0,50.0,36.0,0.06,0.0,0.06,0.06,0.06,0.04,0.01,0.05,0.04,0.05,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,2.0,28.6,0.39,0.11,0.14,0.5,11.1,0.0,0.0,0.0,0.11,0.2,0.2,651.0,804.0,81.0,11952.0,4500.0,248.0,273.0,90.8,338.0,376.0,89.9,56.0,116.0,48.3,0.0,0.1,0.6,-0.1,2.0,28.0,7.0,2.0,50.0,12.0,0.67,8.0,1.0,0.0,0.0,3.0,0.0,2.0,0.11,0.0,0.0,0.0,0.0,2.0,0.0,13.0,6.0,12.0,1.0,0.0,8.0,14.0,57.1,6.0,24.0,11.0,13.0,16.0,29.0,80.0,1.0,983.0,102.0,455.0,405.0,130.0,11.0,983.0,11.0,4.0,36.4,7.0,63.6,519.0,2634.0,1569.0,30.0,21.0,2.0,11.0,8.0,612.0,36.0,74.0,47.3,18,87.0,13.0,4,16.0,5,1.09,15.0,21.0,-6.0,-0.33,0.17,19.4,25.4,-6.0,-0.33,-0.17,0.0,15.0,11.0,0.0,30.0,16.0,6.0,0.0,2.0,1.0,83.0,25.0,25.0,50.0,€3.00m
Jose Aurelio Suarez,Goalkeeper,22.0,ESP,Girona FC,0.25,2018/2019,https://www.transfermarkt.com/jose-aurelio-suarez/profil/spieler/223720,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,€250k
Juanpe,Centre-Back,27.0,ESP,Girona FC,7.0,2018/2019,https://www.transfermarkt.com/juanpe/profil/spieler/115333,,31,2767.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7,1.7,0.2,1.9,18.0,91.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.0,6.0,28.6,0.68,0.2,0.0,0.0,13.9,0.0,0.0,0.0,0.08,-1.7,-1.7,1277.0,1579.0,80.9,26167.0,10792.0,385.0,434.0,88.7,708.0,798.0,88.7,176.0,309.0,57.0,0.0,0.2,0.3,-0.2,5.0,63.0,3.0,0.0,91.0,14.0,0.46,9.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,25.0,32.0,15.0,1.0,24.0,45.0,53.3,21.0,31.0,15.0,16.0,57.0,105.0,138.0,0.0,1896.0,173.0,1016.0,833.0,64.0,36.0,1896.0,12.0,10.0,83.3,2.0,16.7,979.0,4921.0,3049.0,18.0,3.0,0.0,10.0,1.0,1167.0,3.0,84.0,80.9,31,88.0,29.0,2,23.0,1,0.94,31.0,44.0,-13.0,-0.42,-0.01,36.9,41.5,-4.6,-0.15,0.48,0.0,38.0,10.0,2.0,4.0,57.0,25.0,0.0,1.0,0.0,140.0,106.0,56.0,65.4,€7.00m
Kévin Soni,Centre-Forward,20.0,CMR,Girona FC,0.3,2018/2019,https://www.transfermarkt.com/kevin-soni/profil/spieler/353959,,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.4,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.24,0.16,0.4,0.24,0.4,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1.0,20.0,5.49,1.1,0.0,0.0,20.8,0.0,0.0,0.0,0.04,-0.2,-0.2,18.0,24.0,75.0,212.0,25.0,11.0,12.0,91.7,6.0,9.0,66.7,0.0,2.0,0.0,0.0,0.1,0.1,-0.1,3.0,1.0,0.0,0.0,0.0,6.0,6.59,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,4.0,50.0,2.0,3.0,0.0,3.0,1.0,4.0,0.0,0.0,53.0,0.0,6.0,19.0,29.0,4.0,53.0,10.0,6.0,60.0,4.0,40.0,30.0,238.0,120.0,3.0,5.0,0.0,6.0,6.0,25.0,7.0,16.0,2.4,1,49.0,0.0,4,8.0,4,0.6,0.0,2.0,-2.0,-2.2,-1.82,1.6,1.4,0.2,0.2,0.46,0.0,6.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,7.0,2.0,2.0,50.0,€300k
Marc Muniesa,Centre-Back,26.0,ESP,Girona FC,3.0,2018/2019,https://www.transfermarkt.com/marc-muniesa/profil/spieler/74228,,15,1406.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,0.5,0.9,11.0,62.0,25.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1.0,14.3,0.45,0.06,0.0,0.0,18.9,0.0,0.0,0.0,0.07,-0.5,-0.5,687.0,866.0,79.3,12414.0,5269.0,282.0,315.0,89.5,314.0,373.0,84.2,73.0,133.0,54.9,0.0,0.5,1.1,-0.5,6.0,50.0,12.0,5.0,62.0,22.0,1.41,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,34.0,27.0,17.0,5.0,15.0,28.0,53.6,13.0,18.0,6.0,12.0,37.0,86.0,49.0,1.0,1047.0,67.0,412.0,525.0,124.0,8.0,1047.0,12.0,11.0,91.7,1.0,8.3,522.0,2199.0,1280.0,11.0,8.0,0.0,10.0,6.0,608.0,25.0,74.0,41.1,15,88.0,13.0,4,23.0,11,1.16,15.0,24.0,-9.0,-0.58,-0.26,16.2,22.2,-6.0,-0.39,-0.25,0.0,21.0,20.0,0.0,17.0,37.0,34.0,0.0,1.0,0.0,93.0,29.0,29.0,50.0,€3.00m
Marc Vito,Goalkeeper,22.0,ESP,Girona FC,0.15,2018/2019,https://www.transfermarkt.com/marc-vito/profil/spieler/378947,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,€150k
Patrick Roberts,Right Winger,21.0,ENG,Girona FC,5.0,2018/2019,https://www.transfermarkt.com/patrick-roberts/profil/spieler/225452,,6,601.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,1.2,30.0,26.0,52.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.17,0.12,0.17,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,5.0,71.4,1.05,0.75,0.0,0.0,16.4,0.0,0.0,0.0,0.12,-0.8,-0.8,150.0,188.0,79.8,2175.0,536.0,77.0,96.0,80.2,54.0,65.0,83.1,9.0,12.0,75.0,0.0,0.3,0.9,-0.3,8.0,10.0,8.0,0.0,26.0,25.0,3.74,16.0,1.0,7.0,1.0,0.0,0.0,3.0,0.45,2.0,0.0,0.0,1.0,0.0,0.0,7.0,6.0,5.0,2.0,0.0,3.0,15.0,20.0,12.0,5.0,0.0,5.0,3.0,10.0,2.0,1.0,276.0,1.0,32.0,115.0,138.0,30.0,276.0,49.0,27.0,55.1,22.0,44.9,194.0,1764.0,935.0,30.0,18.0,17.0,18.0,17.0,203.0,52.0,32.0,17.6,6,63.0,0.0,13,17.0,7,1.11,7.0,9.0,-2.0,-0.3,0.15,7.7,11.5,-3.8,-0.56,-0.39,0.0,0.0,9.0,2.0,8.0,3.0,6.0,0.0,0.0,0.0,23.0,1.0,4.0,20.0,€5.00m
Pedro Alcalá,Centre-Back,29.0,ESP,Girona FC,0.8,2018/2019,https://www.transfermarkt.com/pedro-alcala/profil/spieler/51663,,20,1868.0,20.8,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,1.0,0.6,1.6,13.0,47.0,3.0,0.05,0.05,0.1,0.05,0.1,0.05,0.03,0.08,0.05,0.08,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,3.0,20.0,0.72,0.14,0.07,0.33,20.2,4.0,0.0,0.0,0.07,0.0,0.0,686.0,869.0,78.9,14910.0,5012.0,168.0,200.0,84.0,408.0,462.0,88.3,106.0,190.0,55.8,1.0,0.6,0.4,0.4,5.0,30.0,5.0,0.0,47.0,14.0,0.67,10.0,0.0,0.0,3.0,1.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,23.0,9.0,0.0,15.0,23.0,65.2,8.0,21.0,18.0,3.0,36.0,68.0,120.0,0.0,1110.0,178.0,647.0,435.0,35.0,18.0,1110.0,5.0,4.0,80.0,1.0,20.0,530.0,2477.0,1404.0,13.0,7.0,1.0,7.0,5.0,600.0,3.0,75.0,54.6,20,88.0,18.0,5,23.0,10,1.16,21.0,32.0,-11.0,-0.53,-0.24,23.7,28.1,-4.5,-0.21,0.06,0.0,21.0,13.0,2.0,3.0,36.0,23.0,0.0,0.0,0.0,106.0,84.0,46.0,64.6,€800k
Pedro Porro,Right-Back,18.0,ESP,Girona FC,10.0,2018/2019,https://www.transfermarkt.com/pedro-porro/profil/spieler/553875,,25,2211.0,24.6,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,1.6,1.6,2.9,4.5,82.0,109.0,145.0,0.0,0.16,0.16,0.0,0.16,0.07,0.12,0.18,0.07,0.18,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.0,6.0,26.1,0.94,0.24,0.0,0.0,22.9,0.0,0.0,0.0,0.07,-1.6,-1.6,837.0,1246.0,67.2,14762.0,5366.0,397.0,474.0,83.8,328.0,467.0,70.2,92.0,206.0,44.7,4.0,2.9,3.3,1.1,25.0,71.0,34.0,20.0,109.0,49.0,1.99,37.0,2.0,2.0,3.0,4.0,1.0,7.0,0.28,5.0,1.0,0.0,1.0,0.0,0.0,51.0,31.0,28.0,16.0,7.0,32.0,80.0,40.0,48.0,36.0,2.0,34.0,39.0,90.0,60.0,1.0,1554.0,63.0,435.0,671.0,472.0,26.0,1554.0,58.0,30.0,51.7,28.0,48.3,790.0,4724.0,2842.0,82.0,65.0,7.0,52.0,18.0,798.0,145.0,69.0,64.6,25,85.0,16.0,7,14.0,5,1.06,25.0,33.0,-8.0,-0.33,0.27,28.0,36.0,-8.0,-0.33,-0.24,0.0,24.0,35.0,0.0,124.0,39.0,31.0,0.0,0.0,0.0,179.0,18.0,35.0,34.0,€10.00m
Pere Pons,Central Midfield,25.0,ESP,Girona FC,4.0,2018/2019,https://www.transfermarkt.com/pere-pons/profil/spieler/242497,,32,2792.0,31.0,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.6,1.6,2.0,3.6,46.0,117.0,57.0,0.03,0.06,0.1,0.03,0.1,0.05,0.06,0.12,0.05,0.12,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,19.0,6.0,31.6,0.61,0.19,0.05,0.17,21.0,0.0,0.0,0.0,0.09,-0.6,-0.6,932.0,1199.0,77.7,15015.0,4308.0,464.0,563.0,82.4,363.0,446.0,81.4,68.0,107.0,63.6,2.0,2.0,1.2,0.0,17.0,86.0,11.0,2.0,117.0,50.0,1.61,38.0,0.0,4.0,3.0,5.0,0.0,4.0,0.13,4.0,0.0,0.0,0.0,0.0,0.0,83.0,46.0,34.0,38.0,11.0,30.0,82.0,36.6,52.0,48.0,12.0,36.0,35.0,118.0,39.0,0.0,1557.0,56.0,324.0,974.0,283.0,24.0,1557.0,53.0,27.0,50.9,26.0,49.1,740.0,4155.0,2061.0,46.0,41.0,8.0,45.0,38.0,945.0,57.0,82.0,81.6,32,86.0,25.0,2,18.0,3,0.97,27.0,42.0,-15.0,-0.48,-0.34,33.1,42.0,-8.9,-0.29,-0.25,0.0,70.0,49.0,0.0,11.0,35.0,46.0,0.0,1.0,0.0,177.0,48.0,68.0,41.4,€4.00m
