Player,position,Age,Nation,club,mv_millions,Season,player_url,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Playing Time_MP,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,market_value
Sergio Herrera,Goalkeeper,26.0,ESP,CA Osasuna,1.2,2019/2020,https://www.transfermarkt.com/sergio-herrera/profil/spieler/248738,19.0,18,1655.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,27.0,1.47,80.0,53.0,67.5,7.0,3.0,8.0,7.0,38.9,1.0,1.0,0.0,0.0,0.0,18.4,27.0,1.0,2.0,4.0,0.0,27.4,0.33,0.4,0.02,149.0,453.0,32.9,462.0,73.0,69.3,47.1,147.0,90.5,59.2,235.0,16.0,6.8,31.0,1.69,16.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,286.0,612.0,46.7,11703.0,10036.0,21.0,22.0,95.5,78.0,83.0,94.0,186.0,502.0,37.1,0.0,0.0,0.1,0.0,1.0,16.0,0.0,0.0,0.0,5.0,0.27,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,1.0,2.0,13.0,3.0,671.0,554.0,664.0,7.0,0.0,0.0,671.0,3.0,3.0,100.0,0.0,0.0,306.0,2125.0,1432.0,0.0,1.0,1.0,2.0,0.0,192.0,0.0,87.0,48.4,18,88.0,17.0,1,72.0,16,1.32,19.0,27.0,-8.0,-0.44,-0.44,19.9,25.1,-5.2,-0.28,-0.55,0.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,3.0,0.0,100.0,€1.20m
Toni Lato,Left-Back,21.0,ESP,CA Osasuna,1.6,2019/2020,https://www.transfermarkt.com/toni-lato/profil/spieler/320271,8.0,6,470.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.3,0.7,6.0,11.0,15.0,0.19,0.0,0.19,0.19,0.19,0.09,0.05,0.13,0.09,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,50.0,0.77,0.38,0.25,0.5,13.8,0.0,0.0,0.0,0.11,0.6,0.6,172.0,255.0,67.5,2808.0,1164.0,91.0,106.0,85.8,61.0,87.0,70.1,15.0,42.0,35.7,0.0,0.3,0.2,-0.3,4.0,8.0,3.0,1.0,11.0,8.0,1.53,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.38,2.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,11.0,8.0,3.0,9.0,10.0,90.0,1.0,9.0,1.0,8.0,8.0,30.0,13.0,1.0,322.0,15.0,99.0,132.0,97.0,5.0,322.0,5.0,3.0,60.0,2.0,40.0,114.0,586.0,214.0,6.0,5.0,0.0,5.0,1.0,131.0,15.0,59.0,13.7,6,76.0,2.0,2,6.0,4,1.63,8.0,8.0,0.0,0.0,0.24,6.3,6.9,-0.5,-0.1,-0.12,0.0,13.0,3.0,0.0,13.0,8.0,15.0,0.0,0.0,0.0,28.0,11.0,19.0,36.7,€1.60m
Unai García,Centre-Back,27.0,ESP,CA Osasuna,0.8,2019/2020,https://www.transfermarkt.com/unai-garcia/profil/spieler/197122,8.0,6,536.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,6.0,16.0,0.0,0.17,0.0,0.17,0.17,0.17,0.05,0.02,0.07,0.05,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,50.0,0.34,0.17,0.5,1.0,9.4,0.0,0.0,0.0,0.16,0.7,0.7,152.0,218.0,69.7,3207.0,1327.0,46.0,56.0,82.1,77.0,95.0,81.1,24.0,54.0,44.4,0.0,0.1,0.1,-0.1,1.0,9.0,0.0,0.0,16.0,4.0,0.67,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,4.0,1.0,5.0,9.0,55.6,4.0,13.0,9.0,4.0,8.0,17.0,31.0,0.0,294.0,36.0,132.0,138.0,28.0,4.0,294.0,4.0,3.0,75.0,1.0,25.0,122.0,709.0,326.0,6.0,0.0,0.0,6.0,0.0,107.0,0.0,67.0,15.7,6,86.0,5.0,2,10.0,8,1.0,5.0,11.0,-6.0,-1.01,-0.95,6.0,9.8,-3.7,-0.63,-0.75,0.0,4.0,3.0,0.0,3.0,8.0,6.0,0.0,0.0,0.0,31.0,22.0,17.0,56.4,€800k
Ander Capa,Right-Back,27.0,ESP,Athletic Bilbao,6.0,2019/2020,https://www.transfermarkt.com/ander-capa/profil/spieler/197545,35.0,32,2872.0,31.9,3.0,4.0,7.0,3.0,0.0,0.0,10.0,0.0,1.2,1.2,2.9,4.1,92.0,107.0,180.0,0.09,0.13,0.22,0.09,0.22,0.04,0.09,0.13,0.04,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,16.0,7.0,43.8,0.5,0.22,0.19,0.43,18.7,0.0,0.0,0.0,0.07,1.8,1.8,1165.0,1616.0,72.1,17005.0,6933.0,677.0,794.0,85.3,387.0,538.0,71.9,54.0,151.0,35.8,4.0,2.9,2.8,1.1,23.0,71.0,27.0,13.0,107.0,63.0,1.97,47.0,9.0,4.0,1.0,2.0,0.0,5.0,0.16,5.0,0.0,0.0,0.0,0.0,0.0,64.0,36.0,37.0,21.0,6.0,24.0,59.0,40.7,35.0,26.0,7.0,19.0,28.0,92.0,63.0,0.0,1934.0,80.0,487.0,841.0,625.0,42.0,1934.0,84.0,56.0,66.7,28.0,33.3,876.0,5615.0,3427.0,92.0,69.0,12.0,40.0,22.0,979.0,180.0,82.0,84.0,32,88.0,26.0,3,22.0,0,1.26,35.0,32.0,3.0,0.09,0.09,37.8,38.5,-0.7,-0.02,1.07,0.0,46.0,15.0,6.0,100.0,28.0,36.0,0.0,0.0,0.0,138.0,42.0,24.0,63.6,€6.00m
Aritz Aduriz,Centre-Forward,38.0,ESP,Athletic Bilbao,0.0,2019/2020,https://www.transfermarkt.com/aritz-aduriz/profil/spieler/29124,14.0,0,208.0,2.3,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.6,0.8,0.0,0.8,2.0,6.0,15.0,0.43,0.0,0.43,0.43,0.43,0.67,0.0,0.67,0.33,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,2.0,33.3,2.6,0.87,0.17,0.5,15.7,0.0,0.0,1.0,0.13,-0.6,0.2,32.0,57.0,56.1,419.0,68.0,21.0,32.0,65.6,6.0,13.0,46.2,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0,0.87,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,81.0,2.0,4.0,36.0,42.0,13.0,80.0,2.0,1.0,50.0,1.0,50.0,37.0,145.0,35.0,2.0,1.0,2.0,7.0,2.0,68.0,15.0,15.0,6.1,0,,0.0,14,15.0,3,1.29,3.0,2.0,1.0,0.43,0.38,3.6,3.1,0.4,0.19,0.4,0.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,21.0,10.0,67.7,-
Asier Villalibre,Centre-Forward,21.0,ESP,Athletic Bilbao,3.2,2019/2020,https://www.transfermarkt.com/asier-villalibre/profil/spieler/251897,19.0,5,531.0,5.9,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.3,3.3,0.0,3.4,8.0,11.0,38.0,0.51,0.0,0.51,0.51,0.51,0.56,0.01,0.57,0.56,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,17.0,5.0,29.4,2.88,0.85,0.18,0.6,13.2,0.0,0.0,0.0,0.2,-0.3,-0.3,65.0,108.0,60.2,836.0,133.0,42.0,58.0,72.4,14.0,26.0,53.8,3.0,4.0,75.0,0.0,0.0,0.1,0.0,1.0,4.0,4.0,0.0,11.0,7.0,1.18,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,1.0,1.0,4.0,0.0,172.0,3.0,5.0,73.0,98.0,26.0,172.0,10.0,5.0,50.0,5.0,50.0,90.0,484.0,260.0,8.0,4.0,6.0,22.0,6.0,125.0,38.0,28.0,15.5,5,62.0,0.0,14,16.0,2,1.11,5.0,10.0,-5.0,-0.85,-1.1,7.4,8.6,-1.1,-0.19,0.0,0.0,16.0,11.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,16.0,26.0,22.0,54.2,€3.20m
Beñat Etxebarria,Central Midfield,32.0,ESP,Athletic Bilbao,2.4,2019/2020,https://www.transfermarkt.com/benat-etxebarria/profil/spieler/40888,11.0,3,394.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.9,2.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.17,0.2,0.03,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,2.0,40.0,1.14,0.46,0.0,0.0,25.9,0.0,0.0,0.0,0.03,-0.1,-0.1,162.0,199.0,81.4,2984.0,862.0,68.0,74.0,91.9,64.0,75.0,85.3,24.0,42.0,57.1,0.0,0.7,0.7,-0.7,10.0,13.0,3.0,1.0,18.0,14.0,3.2,5.0,9.0,0.0,0.0,0.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,1.0,2.0,13.0,15.4,11.0,6.0,1.0,5.0,4.0,10.0,6.0,0.0,235.0,8.0,31.0,153.0,53.0,3.0,235.0,1.0,0.0,0.0,1.0,100.0,79.0,347.0,120.0,2.0,3.0,1.0,5.0,3.0,130.0,3.0,36.0,11.5,3,75.0,1.0,8,21.0,7,1.36,4.0,3.0,1.0,0.23,0.17,5.9,5.2,0.8,0.18,0.42,0.0,2.0,2.0,0.0,20.0,4.0,1.0,0.0,0.0,0.0,25.0,4.0,5.0,44.4,€2.40m
Dani García,Central Midfield,29.0,ESP,Athletic Bilbao,4.8,2019/2020,https://www.transfermarkt.com/dani-garcia/profil/spieler/178425,36.0,33,3029.0,33.7,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.6,0.6,1.2,1.8,6.0,128.0,15.0,0.0,0.03,0.03,0.0,0.03,0.02,0.04,0.05,0.02,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,0.0,0.0,0.42,0.0,0.0,,21.8,0.0,0.0,0.0,0.05,-0.6,-0.6,1240.0,1535.0,80.8,24170.0,6352.0,449.0,524.0,85.7,559.0,644.0,86.8,197.0,286.0,68.9,1.0,1.2,1.2,-0.2,14.0,111.0,4.0,1.0,128.0,37.0,1.1,28.0,4.0,0.0,2.0,1.0,2.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,59.0,30.0,30.0,27.0,2.0,30.0,86.0,34.9,56.0,25.0,7.0,18.0,52.0,111.0,56.0,1.0,1809.0,85.0,441.0,1236.0,140.0,8.0,1809.0,16.0,10.0,62.5,6.0,37.5,815.0,3223.0,1377.0,6.0,14.0,1.0,26.0,17.0,1030.0,15.0,84.0,88.6,33,90.0,32.0,3,24.0,0,1.33,39.0,35.0,4.0,0.12,0.35,38.5,44.3,-5.8,-0.17,0.18,0.0,61.0,37.0,0.0,5.0,52.0,30.0,0.0,2.0,0.0,202.0,61.0,48.0,56.0,€4.80m
Iago Herrerín,Goalkeeper,31.0,ESP,Athletic Bilbao,2.8,2019/2020,https://www.transfermarkt.com/iago-herrerin/profil/spieler/71570,5.0,4,425.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.91,19.0,10.0,52.6,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.7,9.0,0.0,1.0,0.0,0.0,5.2,0.29,-3.8,-0.8,41.0,101.0,40.6,138.0,27.0,55.8,41.4,30.0,80.0,54.8,52.0,6.0,11.5,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,103.0,168.0,61.3,3717.0,2978.0,8.0,8.0,100.0,37.0,39.0,94.9,58.0,121.0,47.9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,142.0,172.0,1.0,0.0,0.0,172.0,0.0,0.0,,0.0,,96.0,594.0,457.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,85.0,12.4,4,90.0,4.0,1,65.0,33,0.6,3.0,9.0,-6.0,-1.27,-1.54,6.9,5.2,1.7,0.35,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0,€2.80m
Ibai Gómez,Left Winger,29.0,ESP,Athletic Bilbao,3.2,2019/2020,https://www.transfermarkt.com/ibai-gomez/profil/spieler/127837,17.0,6,695.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.9,3.1,14.0,16.0,53.0,0.0,0.0,0.0,0.0,0.0,0.15,0.25,0.4,0.15,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,4.0,28.6,1.81,0.52,0.0,0.0,19.7,2.0,0.0,0.0,0.08,-1.2,-1.2,201.0,313.0,64.2,3117.0,1099.0,112.0,122.0,91.8,53.0,86.0,61.6,23.0,77.0,29.9,0.0,1.9,2.8,-1.9,15.0,8.0,7.0,6.0,16.0,29.0,3.76,11.0,14.0,3.0,1.0,0.0,0.0,3.0,0.39,2.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,2.0,1.0,3.0,8.0,37.5,5.0,4.0,0.0,4.0,3.0,8.0,6.0,0.0,382.0,3.0,30.0,123.0,230.0,18.0,382.0,15.0,11.0,73.3,4.0,26.7,172.0,786.0,333.0,14.0,7.0,4.0,18.0,18.0,221.0,53.0,41.0,20.3,6,72.0,2.0,11,24.0,17,1.18,7.0,7.0,0.0,0.0,-0.1,12.1,8.7,3.4,0.44,0.8,0.0,3.0,3.0,5.0,91.0,3.0,3.0,0.0,0.0,0.0,33.0,1.0,6.0,14.3,€3.20m
Iker Muniain,Attacking Midfield,26.0,ESP,Athletic Bilbao,14.0,2019/2020,https://www.transfermarkt.com/iker-muniain/profil/spieler/54235,31.0,26,2382.0,26.5,5.0,2.0,7.0,5.0,0.0,0.0,4.0,1.0,3.7,3.7,2.5,6.3,80.0,117.0,124.0,0.19,0.08,0.26,0.19,0.26,0.14,0.1,0.24,0.14,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,27.0,13.0,48.1,1.02,0.49,0.19,0.38,16.1,1.0,0.0,0.0,0.14,1.3,1.3,897.0,1086.0,82.6,13462.0,3157.0,477.0,530.0,90.0,279.0,338.0,82.5,73.0,117.0,62.4,2.0,2.5,2.2,-0.5,38.0,82.0,26.0,3.0,117.0,90.0,3.4,65.0,6.0,8.0,3.0,6.0,2.0,11.0,0.42,8.0,0.0,1.0,1.0,0.0,1.0,26.0,19.0,11.0,10.0,5.0,4.0,24.0,16.7,20.0,9.0,0.0,9.0,12.0,38.0,7.0,0.0,1323.0,6.0,125.0,663.0,563.0,67.0,1323.0,94.0,56.0,59.6,38.0,40.4,828.0,4980.0,2488.0,80.0,72.0,16.0,49.0,45.0,1010.0,124.0,77.0,69.6,26,85.0,13.0,5,36.0,0,1.35,30.0,29.0,1.0,0.04,-0.14,30.0,33.1,-3.1,-0.12,0.25,0.0,28.0,55.0,2.0,61.0,12.0,19.0,0.0,0.0,0.0,117.0,12.0,21.0,36.4,€14.00m
Iñaki Williams,Right Winger,25.0,GHA,Athletic Bilbao,40.0,2019/2020,https://www.transfermarkt.com/inaki-williams/profil/spieler/255508,38.0,34,2939.0,32.7,6.0,1.0,7.0,5.0,1.0,2.0,3.0,0.0,7.3,5.7,2.8,8.5,87.0,59.0,254.0,0.18,0.03,0.21,0.15,0.18,0.22,0.08,0.31,0.18,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,46.0,21.0,45.7,1.41,0.64,0.11,0.24,14.7,0.0,1.0,2.0,0.13,-1.3,-0.7,498.0,709.0,70.2,6993.0,1180.0,284.0,354.0,80.2,148.0,199.0,74.4,28.0,48.0,58.3,1.0,2.8,2.1,-1.8,25.0,20.0,27.0,8.0,59.0,87.0,2.66,54.0,0.0,10.0,7.0,15.0,1.0,9.0,0.28,5.0,0.0,2.0,1.0,1.0,0.0,15.0,5.0,0.0,7.0,8.0,5.0,18.0,27.8,13.0,18.0,2.0,16.0,5.0,20.0,29.0,0.0,1036.0,34.0,88.0,398.0,569.0,111.0,1034.0,87.0,47.0,54.0,40.0,46.0,676.0,4499.0,2241.0,87.0,57.0,38.0,100.0,44.0,827.0,254.0,77.0,85.9,34,82.0,11.0,4,37.0,0,1.34,35.0,30.0,5.0,0.15,0.53,34.8,39.6,-4.9,-0.15,0.31,0.0,30.0,47.0,29.0,55.0,5.0,5.0,1.0,0.0,0.0,82.0,63.0,74.0,46.0,€40.00m
Iñigo Córdoba,Left Winger,22.0,ESP,Athletic Bilbao,3.2,2019/2020,https://www.transfermarkt.com/inigo-cordoba/profil/spieler/251848,24.0,21,1442.0,16.0,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,1.8,1.8,1.3,3.1,17.0,38.0,94.0,0.06,0.25,0.31,0.06,0.31,0.11,0.08,0.19,0.11,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,28.0,7.0,25.0,1.75,0.44,0.04,0.14,19.6,0.0,0.0,0.0,0.06,-0.8,-0.8,317.0,460.0,68.9,4011.0,1069.0,198.0,232.0,85.3,84.0,132.0,63.6,10.0,30.0,33.3,4.0,1.3,1.6,2.7,12.0,16.0,15.0,7.0,38.0,36.0,2.25,31.0,1.0,1.0,2.0,1.0,0.0,6.0,0.37,6.0,0.0,0.0,0.0,0.0,0.0,33.0,20.0,16.0,12.0,5.0,14.0,52.0,26.9,38.0,30.0,2.0,28.0,16.0,49.0,13.0,0.0,658.0,10.0,142.0,245.0,277.0,37.0,658.0,28.0,13.0,46.4,15.0,53.6,371.0,1730.0,843.0,17.0,20.0,5.0,35.0,17.0,429.0,94.0,60.0,42.2,21,65.0,4.0,3,23.0,1,1.67,22.0,14.0,8.0,0.5,0.73,17.5,20.1,-2.6,-0.16,0.05,0.0,28.0,14.0,4.0,36.0,16.0,20.0,0.0,0.0,0.0,86.0,17.0,19.0,47.2,€3.20m
Iñigo Lekue,Right-Back,26.0,ESP,Athletic Bilbao,1.6,2019/2020,https://www.transfermarkt.com/inigo-lekue/profil/spieler/255501,14.0,6,623.0,6.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.9,24.0,10.0,41.0,0.0,0.14,0.14,0.0,0.14,0.02,0.11,0.13,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.43,0.0,0.0,,17.0,0.0,0.0,0.0,0.04,-0.1,-0.1,193.0,279.0,69.2,2750.0,867.0,122.0,141.0,86.5,46.0,64.0,71.9,12.0,43.0,27.9,1.0,0.8,0.4,0.2,8.0,8.0,4.0,4.0,10.0,13.0,1.88,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,14.0,6.0,2.0,11.0,14.0,78.6,3.0,7.0,0.0,7.0,3.0,25.0,11.0,0.0,389.0,17.0,79.0,147.0,169.0,9.0,389.0,39.0,13.0,33.3,26.0,66.7,185.0,1363.0,725.0,24.0,17.0,3.0,19.0,9.0,230.0,41.0,45.0,18.2,6,83.0,4.0,8,16.0,17,1.29,8.0,13.0,-5.0,-0.72,-0.98,6.2,12.9,-6.7,-0.97,-0.95,0.0,13.0,2.0,1.0,39.0,3.0,12.0,0.0,1.0,0.0,31.0,8.0,11.0,42.1,€1.60m
Iñigo Martínez,Centre-Back,28.0,ESP,Athletic Bilbao,25.5,2019/2020,https://www.transfermarkt.com/inigo-martinez/profil/spieler/158863,33.0,33,2970.0,33.0,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,2.3,2.3,1.0,3.3,36.0,132.0,21.0,0.03,0.03,0.06,0.03,0.06,0.07,0.03,0.1,0.07,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,27.0,4.0,14.8,0.82,0.12,0.04,0.25,15.5,4.0,0.0,0.0,0.09,-1.3,-1.3,1200.0,1580.0,75.9,26737.0,10432.0,365.0,415.0,88.0,576.0,689.0,83.6,245.0,412.0,59.5,1.0,1.0,1.0,0.0,10.0,117.0,9.0,4.0,132.0,32.0,0.97,20.0,4.0,1.0,3.0,3.0,1.0,3.0,0.09,0.0,2.0,0.0,0.0,1.0,0.0,48.0,30.0,33.0,13.0,2.0,27.0,47.0,57.4,20.0,28.0,13.0,15.0,39.0,87.0,140.0,0.0,1903.0,180.0,835.0,971.0,120.0,33.0,1903.0,12.0,7.0,58.3,5.0,41.7,943.0,5925.0,3611.0,36.0,31.0,0.0,17.0,4.0,1055.0,21.0,90.0,86.8,33,90.0,33.0,0,,2,1.42,38.0,32.0,6.0,0.18,0.78,38.5,41.5,-3.0,-0.09,0.78,0.0,30.0,36.0,3.0,19.0,39.0,30.0,0.0,1.0,1.0,210.0,112.0,54.0,67.5,€25.50m
Jokin Ezkieta,Goalkeeper,22.0,ESP,Athletic Bilbao,0.3,2019/2020,https://www.transfermarkt.com/jokin-ezkieta/profil/spieler/379548,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,€300k
