Player,position,Age,Nation,club,mv_millions,Season,player_url,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Playing Time_MP,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,market_value
Raúl García,Attacking Midfield,28.0,ESP,Athletic Bilbao,9.0,2017/2018,https://www.transfermarkt.com/raul-garcia/profil/spieler/34601,19,15,1392.0,15.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,2.2,2.4,21.0,36.0,13.0,0.0,0.13,0.13,0.0,0.13,0.01,0.14,0.16,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1.0,14.3,0.45,0.06,0.0,0.0,27.8,1.0,0.0,0.0,0.03,-0.2,-0.2,455.0,682.0,66.7,7447.0,3703.0,255.0,293.0,87.0,142.0,204.0,69.6,49.0,144.0,34.0,2.0,2.2,2.5,-0.2,25.0,29.0,9.0,9.0,36.0,33.0,2.13,11.0,19.0,1.0,0.0,0.0,2.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,24.0,9.0,1.0,18.0,30.0,60.0,12.0,18.0,3.0,15.0,19.0,53.0,50.0,1.0,832.0,56.0,320.0,348.0,177.0,5.0,832.0,19.0,11.0,57.9,8.0,42.1,319.0,1688.0,854.0,21.0,16.0,1.0,13.0,8.0,353.0,13.0,73.0,40.7,15,90.0,15,4,11.0,14,1.0,18.0,24.0,-6.0,-0.39,0.1,14.2,22.4,-8.3,-0.53,-0.56,0.0,10.0,17.0,0.0,74.0,19.0,25.0,0.0,0.0,0.0,94.0,13.0,15.0,46.4,€9.00m
Rubén Pérez,Defensive Midfield,28.0,ESP,CD Leganés,7.5,2017/2018,https://www.transfermarkt.com/ruben-perez/profil/spieler/113045,31,29,2516.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.3,0.3,0.8,1.1,13.0,161.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.0,1.0,5.9,0.61,0.04,0.0,0.0,35.1,0.0,0.0,0.0,0.02,-0.3,-0.3,1140.0,1500.0,76.0,23886.0,8306.0,417.0,507.0,82.2,487.0,583.0,83.5,216.0,346.0,62.4,0.0,0.8,0.9,-0.8,14.0,168.0,8.0,0.0,161.0,38.0,1.36,30.0,2.0,0.0,0.0,2.0,4.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,99.0,61.0,47.0,48.0,4.0,48.0,101.0,47.5,53.0,30.0,5.0,25.0,77.0,176.0,40.0,0.0,1769.0,71.0,524.0,1187.0,95.0,0.0,1769.0,35.0,27.0,77.1,8.0,22.9,964.0,4225.0,1619.0,13.0,15.0,0.0,27.0,17.0,982.0,5.0,81.0,73.6,29,84.0,23,2,37.0,2,1.29,27.0,30.0,-3.0,-0.11,1.29,32.7,31.0,1.7,0.06,0.99,0.0,44.0,47.0,0.0,2.0,77.0,61.0,0.0,0.0,0.0,311.0,38.0,24.0,61.3,€7.50m
Sergio Arribas,Right Winger,22.0,ESP,CD Leganés,0.0,2017/2018,https://www.transfermarkt.com/sergio-arribas/profil/spieler/477238,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,9.0,10.0,90.0,90.0,3.0,7.0,7.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,13.0,0.0,5.0,5.0,3.0,0.0,13.0,0.0,0.0,,0.0,,7.0,41.0,15.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,23.0,0.7,0,,0,1,23.0,0,0.0,1.0,0.0,1.0,3.91,4.39,0.1,0.1,0.0,0.05,0.25,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,-
Tito,Right-Back,32.0,ESP,CD Leganés,0.8,2017/2018,https://www.transfermarkt.com/tito/profil/spieler/128295,9,6,610.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.15,0.0,0.0,,20.6,0.0,0.0,0.0,0.03,0.0,0.0,215.0,294.0,73.1,3192.0,1487.0,126.0,140.0,90.0,65.0,95.0,68.4,14.0,38.0,36.8,0.0,0.0,0.2,0.0,0.0,13.0,5.0,3.0,21.0,3.0,0.44,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,3.0,0.0,6.0,18.0,33.3,12.0,12.0,5.0,7.0,12.0,20.0,16.0,0.0,358.0,19.0,127.0,170.0,62.0,3.0,358.0,3.0,1.0,33.3,2.0,66.7,148.0,611.0,330.0,10.0,10.0,2.0,5.0,1.0,183.0,17.0,68.0,17.8,6,90.0,6,3,23.0,10,1.0,8.0,11.0,-3.0,-0.44,0.01,5.1,10.5,-5.4,-0.8,-0.73,0.0,8.0,6.0,0.0,15.0,12.0,5.0,0.0,0.0,0.0,30.0,5.0,4.0,55.6,€800k
Unai Bustinza,Centre-Back,25.0,ESP,CD Leganés,1.8,2017/2018,https://www.transfermarkt.com/unai-bustinza/profil/spieler/156808,20,18,1637.0,18.2,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,2.4,2.4,0.2,2.6,12.0,37.0,9.0,0.11,0.0,0.11,0.11,0.11,0.13,0.01,0.14,0.13,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15.0,9.0,60.0,0.82,0.49,0.13,0.22,9.5,0.0,0.0,0.0,0.18,-0.4,-0.4,540.0,691.0,78.1,10452.0,4246.0,234.0,257.0,91.1,218.0,268.0,81.3,81.0,140.0,57.9,0.0,0.2,0.4,-0.2,4.0,31.0,4.0,2.0,37.0,16.0,0.88,10.0,3.0,0.0,1.0,0.0,2.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,36.0,21.0,25.0,8.0,3.0,21.0,38.0,55.3,17.0,17.0,9.0,8.0,47.0,83.0,64.0,0.0,885.0,75.0,443.0,354.0,95.0,21.0,885.0,6.0,3.0,50.0,3.0,50.0,379.0,1898.0,911.0,12.0,11.0,0.0,10.0,2.0,412.0,9.0,82.0,47.9,18,90.0,17,2,11.0,10,1.15,18.0,30.0,-12.0,-0.66,-0.41,20.0,21.6,-1.6,-0.09,0.22,0.0,27.0,19.0,2.0,8.0,47.0,21.0,0.0,1.0,0.0,87.0,37.0,41.0,47.4,€1.80m
Adrián López,Centre-Forward,29.0,ESP,Deportivo de La Coruña,4.0,2017/2018,https://www.transfermarkt.com/adrian-lopez/profil/spieler/45383,30,26,2345.0,26.1,9.0,6.0,15.0,9.0,0.0,0.0,1.0,0.0,7.7,7.7,5.7,13.4,83.0,104.0,205.0,0.35,0.23,0.58,0.35,0.58,0.3,0.22,0.51,0.3,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,61.0,19.0,31.1,2.34,0.73,0.15,0.47,12.8,1.0,0.0,0.0,0.13,1.3,1.3,610.0,904.0,67.5,8324.0,2436.0,377.0,496.0,76.0,188.0,275.0,68.4,21.0,45.0,46.7,6.0,5.7,3.7,0.3,34.0,52.0,23.0,4.0,104.0,77.0,2.96,56.0,0.0,8.0,6.0,7.0,0.0,6.0,0.23,6.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,11.0,8.0,5.0,7.0,25.0,28.0,18.0,22.0,4.0,18.0,10.0,34.0,49.0,0.0,1196.0,48.0,161.0,508.0,538.0,124.0,1196.0,69.0,38.0,55.1,31.0,44.9,728.0,4857.0,2477.0,83.0,51.0,39.0,55.0,57.0,933.0,205.0,78.0,68.6,26,86.0,20,4,28.0,0,0.63,22.0,54.0,-32.0,-1.23,-0.73,36.6,41.3,-4.7,-0.18,0.03,0.0,16.0,29.0,12.0,29.0,10.0,14.0,0.0,0.0,0.0,116.0,75.0,76.0,49.7,€4.00m
Alejandro Arribas,Centre-Back,28.0,ESP,Deportivo de La Coruña,2.0,2017/2018,https://www.transfermarkt.com/alejandro-arribas/profil/spieler/137174,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.67,0.0,0.0,,10.6,0.0,0.0,0.0,0.08,-0.2,-0.2,99.0,118.0,83.9,2115.0,689.0,24.0,26.0,92.3,61.0,63.0,96.8,13.0,28.0,46.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0,20.0,4.0,5.0,3.0,2.0,6.0,8.0,8.0,0.0,140.0,12.0,73.0,66.0,3.0,2.0,140.0,1.0,1.0,100.0,0.0,0.0,73.0,285.0,112.0,0.0,0.0,0.0,1.0,2.0,87.0,0.0,90.0,7.9,3,90.0,3,0,,7,1.0,3.0,6.0,-3.0,-1.0,0.0,3.8,5.8,-2.0,-0.67,-0.52,0.0,5.0,2.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,15.0,2.0,4.0,33.3,€2.00m
Borja Valle,Centre-Forward,25.0,ESP,Deportivo de La Coruña,1.2,2017/2018,https://www.transfermarkt.com/borja-valle/profil/spieler/176067,17,3,486.0,5.4,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,1.2,4.2,10.0,12.0,34.0,0.56,0.37,0.93,0.56,0.93,0.55,0.23,0.78,0.55,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15.0,7.0,46.7,2.78,1.3,0.2,0.43,16.2,0.0,0.0,0.0,0.2,0.0,0.0,103.0,141.0,73.0,1511.0,277.0,63.0,71.0,88.7,29.0,48.0,60.4,7.0,11.0,63.6,2.0,1.2,0.6,0.8,9.0,6.0,7.0,2.0,12.0,12.0,2.22,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.56,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,1.0,4.0,25.0,3.0,2.0,0.0,2.0,3.0,9.0,4.0,0.0,191.0,5.0,19.0,87.0,88.0,25.0,191.0,4.0,0.0,0.0,4.0,100.0,113.0,601.0,280.0,10.0,8.0,4.0,9.0,9.0,137.0,34.0,29.0,14.2,3,88.0,2,14,16.0,11,0.82,9.0,13.0,-4.0,-0.74,0.3,9.5,11.5,-2.0,-0.37,-0.22,0.0,12.0,8.0,6.0,8.0,3.0,6.0,0.0,0.0,0.0,21.0,8.0,20.0,28.6,€1.20m
Bruno Gama,Left Winger,29.0,POR,Deportivo de La Coruña,0.8,2017/2018,https://www.transfermarkt.com/bruno-gama/profil/spieler/15568,6,1,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.11,0.02,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.78,0.0,0.0,,18.6,0.0,0.0,0.0,0.03,0.0,0.0,31.0,42.0,73.8,364.0,98.0,23.0,27.0,85.2,7.0,9.0,77.8,0.0,3.0,0.0,0.0,0.1,0.1,-0.1,2.0,3.0,2.0,1.0,2.0,8.0,6.26,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,51.0,1.0,3.0,16.0,32.0,4.0,51.0,4.0,2.0,50.0,2.0,50.0,40.0,181.0,83.0,5.0,2.0,1.0,2.0,4.0,42.0,7.0,19.0,3.4,1,48.0,0,5,13.0,0,0.83,1.0,5.0,-4.0,-3.13,-2.2,1.8,2.6,-0.8,-0.63,-0.45,0.0,5.0,4.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,€800k
Carles Gil,Attacking Midfield,24.0,ESP,Deportivo de La Coruña,1.0,2017/2018,https://www.transfermarkt.com/carles-gil/profil/spieler/127987,10,6,476.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.4,1.7,23.0,31.0,36.0,0.0,0.19,0.19,0.0,0.19,0.06,0.26,0.32,0.06,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,2.0,20.0,1.89,0.38,0.0,0.0,22.7,0.0,0.0,0.0,0.03,-0.3,-0.3,189.0,222.0,85.1,2777.0,827.0,111.0,122.0,91.0,52.0,59.0,88.1,15.0,21.0,71.4,1.0,1.4,1.1,-0.4,12.0,18.0,10.0,0.0,31.0,25.0,4.73,20.0,3.0,0.0,0.0,0.0,2.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,4.0,1.0,1.0,5.0,20.0,4.0,5.0,0.0,5.0,4.0,10.0,0.0,0.0,281.0,1.0,17.0,138.0,130.0,10.0,281.0,10.0,2.0,20.0,8.0,80.0,208.0,1289.0,617.0,23.0,16.0,7.0,12.0,7.0,226.0,36.0,48.0,13.9,6,73.0,0,4,10.0,4,0.7,4.0,12.0,-8.0,-1.51,-0.6,5.7,9.7,-4.0,-0.75,-0.65,0.0,3.0,16.0,0.0,9.0,4.0,4.0,0.0,0.0,0.0,25.0,0.0,3.0,0.0,€1.00m
Celso Borges,Central Midfield,29.0,CRC,Deportivo de La Coruña,4.0,2017/2018,https://www.transfermarkt.com/celso-borges/profil/spieler/81532,32,26,2300.0,25.6,3.0,3.0,6.0,3.0,0.0,0.0,4.0,1.0,3.4,3.4,2.4,5.8,26.0,131.0,72.0,0.12,0.12,0.23,0.12,0.23,0.13,0.09,0.23,0.13,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,32.0,8.0,25.0,1.25,0.31,0.09,0.38,14.3,1.0,0.0,0.0,0.11,-0.4,-0.4,952.0,1236.0,77.0,14993.0,4829.0,568.0,690.0,82.3,273.0,336.0,81.3,85.0,147.0,57.8,3.0,2.4,1.5,0.6,24.0,116.0,15.0,3.0,131.0,53.0,2.07,46.0,0.0,2.0,4.0,0.0,1.0,5.0,0.2,4.0,0.0,0.0,1.0,0.0,0.0,61.0,39.0,34.0,22.0,5.0,15.0,47.0,31.9,32.0,39.0,7.0,32.0,34.0,95.0,36.0,0.0,1474.0,54.0,293.0,910.0,280.0,49.0,1474.0,17.0,14.0,82.4,3.0,17.6,736.0,3092.0,1337.0,26.0,22.0,0.0,17.0,25.0,952.0,72.0,72.0,67.3,26,80.0,16,6,38.0,2,0.88,26.0,43.0,-17.0,-0.67,1.02,34.6,38.2,-3.6,-0.14,0.14,1.0,35.0,13.0,4.0,17.0,34.0,39.0,0.0,0.0,0.0,176.0,116.0,74.0,61.1,€4.00m
Costel Pantilimon,Goalkeeper,30.0,ROU,Deportivo de La Coruña,1.5,2017/2018,https://www.transfermarkt.com/costel-pantilimon/profil/spieler/47659,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,1.5,26.0,18.0,69.2,3.0,0.0,3.0,1.0,16.7,1.0,1.0,0.0,0.0,0.0,6.0,9.0,1.0,1.0,0.0,1.0,8.3,0.29,0.3,0.05,45.0,101.0,44.6,117.0,25.0,56.4,39.4,49.0,71.4,51.6,77.0,4.0,5.2,0.0,0.0,11.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,108.0,169.0,63.9,3904.0,3306.0,14.0,14.0,100.0,33.0,34.0,97.1,61.0,118.0,51.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179.0,159.0,178.0,1.0,0.0,0.0,179.0,1.0,1.0,100.0,0.0,0.0,59.0,383.0,240.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,90.0,15.8,6,90.0,6,0,,8,1.5,8.0,9.0,-1.0,-0.17,0.99,8.4,8.2,0.2,0.03,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,€1.50m
Edu Expósito,Central Midfield,20.0,ESP,Deportivo de La Coruña,0.3,2017/2018,https://www.transfermarkt.com/edu-exposito/profil/spieler/506248,3,0,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,45.0,52.0,86.5,766.0,174.0,21.0,24.0,87.5,19.0,20.0,95.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,59.0,2.0,14.0,40.0,7.0,0.0,59.0,2.0,1.0,50.0,1.0,50.0,42.0,182.0,94.0,3.0,1.0,0.0,0.0,0.0,45.0,0.0,32.0,2.8,0,,0,3,32.0,5,1.33,1.0,6.0,-5.0,-4.69,-3.79,2.2,2.7,-0.5,-0.5,-0.32,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,€300k
Emre Çolak,Attacking Midfield,26.0,TUR,Deportivo de La Coruña,2.0,2017/2018,https://www.transfermarkt.com/emre-colak/profil/spieler/77707,26,17,1449.0,16.1,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.2,1.2,4.0,5.2,25.0,144.0,99.0,0.06,0.06,0.12,0.06,0.12,0.08,0.25,0.33,0.08,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,8.0,47.1,1.06,0.5,0.06,0.13,22.5,0.0,0.0,0.0,0.07,-0.2,-0.2,683.0,881.0,77.5,11741.0,3873.0,357.0,407.0,87.7,209.0,256.0,81.6,91.0,160.0,56.9,1.0,4.0,4.1,-3.0,38.0,109.0,33.0,6.0,144.0,80.0,4.97,60.0,10.0,6.0,3.0,0.0,1.0,5.0,0.31,2.0,1.0,1.0,1.0,0.0,0.0,24.0,19.0,4.0,14.0,6.0,7.0,28.0,25.0,21.0,7.0,1.0,6.0,7.0,31.0,5.0,1.0,1004.0,5.0,80.0,521.0,420.0,27.0,1004.0,48.0,33.0,68.8,15.0,31.3,644.0,3140.0,1262.0,25.0,33.0,6.0,30.0,39.0,778.0,99.0,56.0,42.4,17,69.0,2,9,31.0,8,0.92,19.0,36.0,-17.0,-1.06,-0.1,25.7,26.6,-0.9,-0.06,0.23,0.0,20.0,24.0,2.0,70.0,7.0,19.0,0.0,0.0,0.0,110.0,1.0,16.0,5.9,€2.00m
Eneko Bóveda,Right-Back,28.0,ESP,Athletic Bilbao,1.5,2017/2018,https://www.transfermarkt.com/eneko-boveda/profil/spieler/89313,8,7,667.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,212.0,284.0,74.6,4237.0,1316.0,71.0,90.0,78.9,98.0,121.0,81.0,36.0,54.0,66.7,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,14.0,4.0,0.54,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,13.0,10.0,1.0,8.0,13.0,61.5,5.0,18.0,7.0,11.0,16.0,40.0,36.0,2.0,385.0,43.0,199.0,158.0,31.0,1.0,385.0,3.0,2.0,66.7,1.0,33.3,155.0,654.0,292.0,4.0,4.0,0.0,5.0,2.0,170.0,6.0,83.0,19.5,7,86.0,5,1,67.0,0,0.38,2.0,15.0,-13.0,-1.75,-0.94,6.9,9.7,-2.7,-0.37,-0.22,0.0,10.0,3.0,0.0,3.0,16.0,16.0,0.0,0.0,1.0,30.0,17.0,18.0,48.6,€1.50m
Eneko Bóveda,Right-Back,28.0,ESP,Deportivo de La Coruña,1.5,2017/2018,https://www.transfermarkt.com/eneko-boveda/profil/spieler/89313,8,7,667.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,212.0,284.0,74.6,4237.0,1316.0,71.0,90.0,78.9,98.0,121.0,81.0,36.0,54.0,66.7,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,14.0,4.0,0.54,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,13.0,10.0,1.0,8.0,13.0,61.5,5.0,18.0,7.0,11.0,16.0,40.0,36.0,2.0,385.0,43.0,199.0,158.0,31.0,1.0,385.0,3.0,2.0,66.7,1.0,33.3,155.0,654.0,292.0,4.0,4.0,0.0,5.0,2.0,170.0,6.0,83.0,19.5,7,86.0,5,1,67.0,0,0.38,2.0,15.0,-13.0,-1.75,-0.94,6.9,9.7,-2.7,-0.37,-0.22,0.0,10.0,3.0,0.0,3.0,16.0,16.0,0.0,0.0,1.0,30.0,17.0,18.0,48.6,€1.50m
