player,position,age,market_value,club,nationality,player_url,mv_millions,season
Mikel Balenziaga,Left-Back,30,€4.00m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/mikel-balenziaga/profil/spieler/85258,4.0,2017/18
Andoni López,Left-Back,22,€600k,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/andoni-lopez/profil/spieler/340206,0.6,2017/18
Iñigo Lekue,Right-Back,25,€7.50m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/inigo-lekue/profil/spieler/255501,7.5,2017/18
Óscar de Marcos,Right-Back,29,€6.00m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,6.0,2017/18
Eneko Bóveda,Right-Back,29,€1.50m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/eneko-boveda/profil/spieler/89313,1.5,2017/18
Mikel San José,Defensive Midfield,29,€9.00m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/mikel-san-jose/profil/spieler/52469,9.0,2017/18
Ander Iturraspe,Defensive Midfield,29,€5.00m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/ander-iturraspe/profil/spieler/71571,5.0,2017/18
Mikel Vesga,Defensive Midfield,25,€2.50m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/mikel-vesga/profil/spieler/300168,2.5,2017/18
Peru Nolaskoain,Defensive Midfield,19,€300k,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/peru-nolaskoain/profil/spieler/447052,0.3,2017/18
Beñat Etxebarria,Central Midfield,31,€4.00m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/benat-etxebarria/profil/spieler/40888,4.0,2017/18
Mikel Rico,Central Midfield,33,€1.50m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/mikel-rico/profil/spieler/51474,1.5,2017/18
Víctor San Bartolomé,Central Midfield,18,€50k,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/victor-san-bartolome/profil/spieler/455348,0.05,2017/18
Iker Muniain,Attacking Midfield,25,€10.00m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/iker-muniain/profil/spieler/54235,10.0,2017/18
Raúl García,Attacking Midfield,31,€9.00m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/raul-garcia/profil/spieler/34601,9.0,2017/18
Iñigo Córdoba,Left Winger,21,€5.00m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/inigo-cordoba/profil/spieler/251848,5.0,2017/18
Iñaki Williams,Right Winger,24,€30.00m,Athletic Bilbao,"['Ghana', 'Spain']",https://www.transfermarkt.com/inaki-williams/profil/spieler/255508,30.0,2017/18
Markel Susaeta,Right Winger,30,€9.00m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/markel-susaeta/profil/spieler/54245,9.0,2017/18
Ager Aketxe,Right Winger,24,€2.50m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/ager-aketxe/profil/spieler/158057,2.5,2017/18
Iñigo Muñoz,Right Winger,21,€200k,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/inigo-munoz/profil/spieler/442767,0.2,2017/18
Sabin Merino,Centre-Forward,26,€1.50m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/sabin-merino/profil/spieler/192736,1.5,2017/18
Aritz Aduriz,Centre-Forward,37,€1.00m,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/aritz-aduriz/profil/spieler/29124,1.0,2017/18
Kike Sola,Centre-Forward,32,€500k,Athletic Bilbao,['Spain'],https://www.transfermarkt.com/kike-sola/profil/spieler/51532,0.5,2017/18
Gerónimo Rulli,Goalkeeper,26,€10.00m,Real Sociedad,"['Argentina', 'Italy']",https://www.transfermarkt.com/geronimo-rulli/profil/spieler/229604,10.0,2017/18
Miguel Ángel Moyá,Goalkeeper,34,€2.00m,Real Sociedad,['Spain'],https://www.transfermarkt.com/miguel-angel-moya/profil/spieler/26065,2.0,2017/18
Toño,Goalkeeper,31,€400k,Real Sociedad,['Spain'],https://www.transfermarkt.com/tono/profil/spieler/76285,0.4,2017/18
Andoni Zubiaurre,Goalkeeper,21,€300k,Real Sociedad,['Spain'],https://www.transfermarkt.com/andoni-zubiaurre/profil/spieler/428948,0.3,2017/18
Iñigo Martínez,Centre-Back,27,€32.00m,Real Sociedad,['Spain'],https://www.transfermarkt.com/inigo-martinez/profil/spieler/158863,32.0,2017/18
Diego Llorente,Centre-Back,24,€17.50m,Real Sociedad,['Spain'],https://www.transfermarkt.com/diego-llorente/profil/spieler/246291,17.5,2017/18
Igor Zubeldia,Centre-Back,21,€5.00m,Real Sociedad,['Spain'],https://www.transfermarkt.com/igor-zubeldia/profil/spieler/355628,5.0,2017/18
Aritz Elustondo,Centre-Back,24,€5.00m,Real Sociedad,['Spain'],https://www.transfermarkt.com/aritz-elustondo/profil/spieler/229804,5.0,2017/18
Héctor Moreno,Centre-Back,30,€4.00m,Real Sociedad,"['Mexico', 'Spain']",https://www.transfermarkt.com/hector-moreno/profil/spieler/51046,4.0,2017/18
Raúl Navas,Centre-Back,30,€3.00m,Real Sociedad,['Spain'],https://www.transfermarkt.com/raul-navas/profil/spieler/142419,3.0,2017/18
Kévin Rodrigues,Left-Back,24,€2.00m,Real Sociedad,"['Portugal', 'France']",https://www.transfermarkt.com/kevin-rodrigues/profil/spieler/206947,2.0,2017/18
Alberto de la Bella,Left-Back,32,€1.20m,Real Sociedad,['Spain'],https://www.transfermarkt.com/alberto-de-la-bella/profil/spieler/73319,1.2,2017/18
Álvaro Odriozola,Right-Back,22,€25.00m,Real Sociedad,['Spain'],https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730,25.0,2017/18
Andoni Gorosabel,Right-Back,21,€1.00m,Real Sociedad,['Spain'],https://www.transfermarkt.com/andoni-gorosabel/profil/spieler/289255,1.0,2017/18
Carlos Martínez,Right-Back,32,€500k,Real Sociedad,['Spain'],https://www.transfermarkt.com/carlos-martinez/profil/spieler/58074,0.5,2017/18
Asier Illarramendi,Defensive Midfield,28,€20.00m,Real Sociedad,['Spain'],https://www.transfermarkt.com/asier-illarramendi/profil/spieler/59344,20.0,2017/18
David Zurutuza,Central Midfield,31,€3.00m,Real Sociedad,"['Spain', 'France']",https://www.transfermarkt.com/david-zurutuza/profil/spieler/59375,3.0,2017/18
Rubén Pardo,Central Midfield,25,€1.50m,Real Sociedad,['Spain'],https://www.transfermarkt.com/ruben-pardo/profil/spieler/99352,1.5,2017/18
Jon Guridi,Central Midfield,23,€300k,Real Sociedad,['Spain'],https://www.transfermarkt.com/jon-guridi/profil/spieler/289257,0.3,2017/18
Ander Guevara,Central Midfield,20,€250k,Real Sociedad,['Spain'],https://www.transfermarkt.com/ander-guevara/profil/spieler/465967,0.25,2017/18
Sergio Canales,Attacking Midfield,27,€5.00m,Real Sociedad,['Spain'],https://www.transfermarkt.com/sergio-canales/profil/spieler/66106,5.0,2017/18
Xabi Prieto,Attacking Midfield,34,€3.00m,Real Sociedad,['Spain'],https://www.transfermarkt.com/xabi-prieto/profil/spieler/15693,3.0,2017/18
Juanmi,Left Winger,25,€7.50m,Real Sociedad,['Spain'],https://www.transfermarkt.com/juanmi/profil/spieler/126737,7.5,2017/18
Adnan Januzaj,Right Winger,23,€12.00m,Real Sociedad,"['Belgium', 'Kosovo']",https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847,12.0,2017/18
Carlos Vela,Right Winger,29,€8.50m,Real Sociedad,"['Mexico', 'Spain']",https://www.transfermarkt.com/carlos-vela/profil/spieler/35773,8.5,2017/18
Mikel Oyarzabal,Centre-Forward,21,€35.00m,Real Sociedad,['Spain'],https://www.transfermarkt.com/mikel-oyarzabal/profil/spieler/351478,35.0,2017/18
Willian José,Centre-Forward,26,€25.00m,Real Sociedad,"['Brazil', 'Spain']",https://www.transfermarkt.com/willian-jose/profil/spieler/122155,25.0,2017/18
Jon Bautista,Centre-Forward,22,€2.00m,Real Sociedad,['Spain'],https://www.transfermarkt.com/jon-bautista/profil/spieler/289236,2.0,2017/18
Imanol Agirretxe,Centre-Forward,31,€1.00m,Real Sociedad,['Spain'],https://www.transfermarkt.com/imanol-agirretxe/profil/spieler/37501,1.0,2017/18
Sergio Asenjo,Goalkeeper,29,€8.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/sergio-asenjo/profil/spieler/51710,8.0,2017/18
Andrés Fernández,Goalkeeper,31,€800k,Villarreal CF,['Spain'],https://www.transfermarkt.com/andres-fernandez/profil/spieler/57522,0.8,2017/18
Mariano Barbosa,Goalkeeper,33,€800k,Villarreal CF,"['Argentina', 'Italy']",https://www.transfermarkt.com/mariano-barbosa/profil/spieler/30749,0.8,2017/18
Ander Cantero,Goalkeeper,23,€300k,Villarreal CF,['Spain'],https://www.transfermarkt.com/ander-cantero/profil/spieler/199325,0.3,2017/18
Mario Gaspar,Centre-Back,27,€18.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/mario-gaspar/profil/spieler/73250,18.0,2017/18
Víctor Ruiz,Centre-Back,29,€12.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/victor-ruiz/profil/spieler/62920,12.0,2017/18
Álvaro González,Centre-Back,28,€9.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/alvaro-gonzalez/profil/spieler/183647,9.0,2017/18
Rúben Semedo,Centre-Back,24,€1.00m,Villarreal CF,"['Portugal', 'Cape Verde']",https://www.transfermarkt.com/ruben-semedo/profil/spieler/197602,1.0,2017/18
Pau Torres,Centre-Back,21,€500k,Villarreal CF,['Spain'],https://www.transfermarkt.com/pau-torres/profil/spieler/399776,0.5,2017/18
Daniele Bonera,Centre-Back,37,€200k,Villarreal CF,['Italy'],https://www.transfermarkt.com/daniele-bonera/profil/spieler/5856,0.2,2017/18
Genís Montolio,Centre-Back,21,€100k,Villarreal CF,['Spain'],https://www.transfermarkt.com/genis-montolio/profil/spieler/478426,0.1,2017/18
Pepe Castaño,Centre-Back,19,-,Villarreal CF,['Spain'],https://www.transfermarkt.com/pepe-castano/profil/spieler/354742,0.0,2017/18
Jaume Costa,Left-Back,30,€9.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/jaume-costa/profil/spieler/65318,9.0,2017/18
Adrián Marín,Left-Back,21,€1.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/adrian-marin/profil/spieler/295414,1.0,2017/18
Antonio Rukavina,Right-Back,34,€1.00m,Villarreal CF,['Serbia'],https://www.transfermarkt.com/antonio-rukavina/profil/spieler/27924,1.0,2017/18
Rodri,Defensive Midfield,22,€25.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/rodri/profil/spieler/357565,25.0,2017/18
Alfred N'Diaye,Defensive Midfield,28,€5.00m,Villarreal CF,"['Senegal', 'France']",https://www.transfermarkt.com/alfred-ndiaye/profil/spieler/77737,5.0,2017/18
Javi Fuego,Defensive Midfield,34,€1.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/javi-fuego/profil/spieler/56134,1.0,2017/18
Bruno Soriano,Defensive Midfield,34,€1.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/bruno-soriano/profil/spieler/44412,1.0,2017/18
Pablo Fornals,Central Midfield,22,€25.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/pablo-fornals/profil/spieler/357885,25.0,2017/18
Manu Trigueros,Central Midfield,26,€20.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/manu-trigueros/profil/spieler/188854,20.0,2017/18
Manu Morlanes,Central Midfield,19,€1.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/manu-morlanes/profil/spieler/335225,1.0,2017/18
Imanol García,Central Midfield,22,€300k,Villarreal CF,['Spain'],https://www.transfermarkt.com/imanol-garcia/profil/spieler/455056,0.3,2017/18
Ramiro Guerra,Central Midfield,21,€200k,Villarreal CF,"['Uruguay', 'Spain']",https://www.transfermarkt.com/ramiro-guerra/profil/spieler/222571,0.2,2017/18
Pedro Martínez,Central Midfield,22,€100k,Villarreal CF,['Spain'],https://www.transfermarkt.com/pedro-martinez/profil/spieler/404632,0.1,2017/18
Sergio Lozano,Central Midfield,19,€50k,Villarreal CF,['Spain'],https://www.transfermarkt.com/sergio-lozano/profil/spieler/341277,0.05,2017/18
Roberto Soriano,Attacking Midfield,27,€7.50m,Villarreal CF,"['Italy', 'Germany']",https://www.transfermarkt.com/roberto-soriano/profil/spieler/63186,7.5,2017/18
Chuca,Attacking Midfield,21,€500k,Villarreal CF,['Spain'],https://www.transfermarkt.com/chuca/profil/spieler/399779,0.5,2017/18
Nicola Sansone,Left Winger,26,€7.50m,Villarreal CF,"['Italy', 'Germany']",https://www.transfermarkt.com/nicola-sansone/profil/spieler/82048,7.5,2017/18
Denis Cheryshev,Left Winger,27,€3.00m,Villarreal CF,"['Russia', 'Spain']",https://www.transfermarkt.com/denis-cheryshev/profil/spieler/98322,3.0,2017/18
Salem Al-Dawsari,Left Winger,26,€800k,Villarreal CF,['Saudi Arabia'],https://www.transfermarkt.com/salem-al-dawsari/profil/spieler/195332,0.8,2017/18
Samu Castillejo,Right Winger,23,€15.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/samu-castillejo/profil/spieler/195171,15.0,2017/18
Dani Raba,Right Winger,22,€2.00m,Villarreal CF,['Spain'],https://www.transfermarkt.com/dani-raba/profil/spieler/413262,2.0,2017/18
Leo Suárez,Right Winger,22,€400k,Villarreal CF,"['Argentina', 'Spain']",https://www.transfermarkt.com/leo-suarez/profil/spieler/294894,0.4,2017/18
Cédric Bakambu,Centre-Forward,27,€22.00m,Villarreal CF,"['DR Congo', 'France']",https://www.transfermarkt.com/cedric-bakambu/profil/spieler/127048,22.0,2017/18
Carlos Bacca,Centre-Forward,31,€10.00m,Villarreal CF,['Colombia'],https://www.transfermarkt.com/carlos-bacca/profil/spieler/119235,10.0,2017/18
Enes Ünal,Centre-Forward,21,€8.00m,Villarreal CF,['Türkiye'],https://www.transfermarkt.com/enes-unal/profil/spieler/251106,8.0,2017/18
Roger Martínez,Centre-Forward,24,€2.50m,Villarreal CF,['Colombia'],https://www.transfermarkt.com/roger-martinez/profil/spieler/285771,2.5,2017/18
Darío Poveda,Centre-Forward,21,€250k,Villarreal CF,['Spain'],https://www.transfermarkt.com/dario-poveda/profil/spieler/399780,0.25,2017/18
Mario González,Centre-Forward,22,€200k,Villarreal CF,['Spain'],https://www.transfermarkt.com/mario-gonzalez/profil/spieler/255995,0.2,2017/18
Rubén Blanco,Goalkeeper,22,€3.00m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/ruben-blanco/profil/spieler/199321,3.0,2017/18
Sergio Álvarez,Goalkeeper,31,€2.00m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/sergio-alvarez/profil/spieler/45912,2.0,2017/18
Iván Villar,Goalkeeper,20,€300k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/ivan-villar/profil/spieler/297194,0.3,2017/18
Dani Sotres,Goalkeeper,25,€200k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/dani-sotres/profil/spieler/171170,0.2,2017/18
Fran Vieites,Goalkeeper,19,-,Celta de Vigo,['Spain'],https://www.transfermarkt.com/fran-vieites/profil/spieler/551182,0.0,2017/18
Sergi Gómez,Centre-Back,26,€8.00m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/sergi-gomez/profil/spieler/92947,8.0,2017/18
Andreu Fontàs,Centre-Back,28,€3.00m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/andreu-fontas/profil/spieler/65237,3.0,2017/18
Facundo Roncaglia,Centre-Back,31,€3.00m,Celta de Vigo,"['Argentina', 'Italy']",https://www.transfermarkt.com/facundo-roncaglia/profil/spieler/61546,3.0,2017/18
Gustavo Cabral,Centre-Back,32,€2.50m,Celta de Vigo,"['Argentina', 'Spain']",https://www.transfermarkt.com/gustavo-cabral/profil/spieler/30677,2.5,2017/18
Diego Alende,Centre-Back,20,€300k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/diego-alende/profil/spieler/373683,0.3,2017/18
Robert Mazan,Left-Back,24,€800k,Celta de Vigo,['Slovakia'],https://www.transfermarkt.com/robert-mazan/profil/spieler/181619,0.8,2017/18
Diego Pampín,Left-Back,18,€250k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/diego-pampin/profil/spieler/505493,0.25,2017/18
Hugo Mallo,Right-Back,27,€12.00m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/hugo-mallo/profil/spieler/119905,12.0,2017/18
Jonny Otto,Right-Back,24,€12.00m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/jonny-otto/profil/spieler/175446,12.0,2017/18
Stanislav Lobotka,Defensive Midfield,23,€15.00m,Celta de Vigo,['Slovakia'],https://www.transfermarkt.com/stanislav-lobotka/profil/spieler/192735,15.0,2017/18
Nemanja Radoja,Defensive Midfield,25,€6.00m,Celta de Vigo,['Serbia'],https://www.transfermarkt.com/nemanja-radoja/profil/spieler/168959,6.0,2017/18
Daniel Wass,Central Midfield,29,€15.00m,Celta de Vigo,['Denmark'],https://www.transfermarkt.com/daniel-wass/profil/spieler/63463,15.0,2017/18
Pablo Hernández,Central Midfield,31,€5.00m,Celta de Vigo,"['Chile', 'Argentina']",https://www.transfermarkt.com/pablo-hernandez/profil/spieler/91763,5.0,2017/18
Jozabed Sánchez,Central Midfield,27,€2.00m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/jozabed-sanchez/profil/spieler/207924,2.0,2017/18
Dani Molina,Central Midfield,22,€250k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/dani-molina/profil/spieler/305957,0.25,2017/18
Brais Méndez,Attacking Midfield,21,€3.50m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/brais-mendez/profil/spieler/309110,3.5,2017/18
Andrew Hjulsager,Attacking Midfield,23,€800k,Celta de Vigo,['Denmark'],https://www.transfermarkt.com/andrew-hjulsager/profil/spieler/167798,0.8,2017/18
Pione Sisto,Left Winger,23,€15.00m,Celta de Vigo,"['Denmark', 'Southern Sudan']",https://www.transfermarkt.com/pione-sisto/profil/spieler/252641,15.0,2017/18
Dejan Drazic,Left Winger,22,€500k,Celta de Vigo,"['Serbia', 'Croatia']",https://www.transfermarkt.com/dejan-drazic/profil/spieler/291247,0.5,2017/18
Emre Mor,Right Winger,20,€3.00m,Celta de Vigo,"['Türkiye', 'Denmark']",https://www.transfermarkt.com/emre-mor/profil/spieler/283223,3.0,2017/18
Víctor Pastrana,Right Winger,21,€150k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/victor-pastrana/profil/spieler/355397,0.15,2017/18
Maxi Gómez,Centre-Forward,21,€25.00m,Celta de Vigo,['Uruguay'],https://www.transfermarkt.com/maxi-gomez/profil/spieler/396894,25.0,2017/18
Iago Aspas,Centre-Forward,30,€25.00m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/iago-aspas/profil/spieler/72047,25.0,2017/18
John Guidetti,Centre-Forward,26,€5.00m,Celta de Vigo,['Sweden'],https://www.transfermarkt.com/john-guidetti/profil/spieler/98596,5.0,2017/18
Claudio Beauvue,Centre-Forward,30,€2.50m,Celta de Vigo,"['Guadeloupe', 'France']",https://www.transfermarkt.com/claudio-beauvue/profil/spieler/58818,2.5,2017/18
Lucas Boyé,Centre-Forward,22,€1.50m,Celta de Vigo,"['Argentina', 'Italy']",https://www.transfermarkt.com/lucas-boye/profil/spieler/334222,1.5,2017/18
Dennis Eckert Ayensa,Centre-Forward,21,€500k,Celta de Vigo,"['Germany', 'Spain']",https://www.transfermarkt.com/dennis-eckert-ayensa/profil/spieler/249303,0.5,2017/18
Antonio Adán,Goalkeeper,31,€5.00m,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/antonio-adan/profil/spieler/44062,5.0,2017/18
Pedro López,Goalkeeper,23,€250k,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/pedro-lopez/profil/spieler/303248,0.25,2017/18
Dani Giménez,Goalkeeper,34,€200k,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/dani-gimenez/profil/spieler/71801,0.2,2017/18
Dani Rebollo,Goalkeeper,18,-,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/dani-rebollo/profil/spieler/566666,0.0,2017/18
Marc Bartra,Centre-Back,27,€17.50m,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/marc-bartra/profil/spieler/99922,17.5,2017/18
Aïssa Mandi,Centre-Back,26,€9.00m,Real Betis Balompié,"['Algeria', 'France']",https://www.transfermarkt.com/aissa-mandi/profil/spieler/80293,9.0,2017/18
Jordi Amat,Centre-Back,26,€5.00m,Real Betis Balompié,"['Indonesia', 'Spain']",https://www.transfermarkt.com/jordi-amat/profil/spieler/85289,5.0,2017/18
Zouhair Feddal,Centre-Back,28,€3.00m,Real Betis Balompié,"['Morocco', 'Spain']",https://www.transfermarkt.com/zouhair-feddal/profil/spieler/129386,3.0,2017/18
Alin Toșca,Centre-Back,26,€1.50m,Real Betis Balompié,['Romania'],https://www.transfermarkt.com/alin-tosca/profil/spieler/148004,1.5,2017/18
Riza Durmisi,Left-Back,24,€5.00m,Real Betis Balompié,"['Denmark', 'Albania']",https://www.transfermarkt.com/riza-durmisi/profil/spieler/135208,5.0,2017/18
Junior Firpo,Left-Back,21,€5.00m,Real Betis Balompié,"['Dominican Republic', 'Spain']",https://www.transfermarkt.com/junior-firpo/profil/spieler/374139,5.0,2017/18
Carlos Redru,Left-Back,21,€200k,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/carlos-redru/profil/spieler/521329,0.2,2017/18
Antonio Barragán,Right-Back,31,€2.50m,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/antonio-barragan/profil/spieler/32522,2.5,2017/18
Francis Guerrero,Right-Back,22,€2.50m,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/francis-guerrero/profil/spieler/370691,2.5,2017/18
Rafa Navarro,Right-Back,24,€500k,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/rafa-navarro/profil/spieler/351746,0.5,2017/18
Aitor Ruibal,Right-Back,22,€300k,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/aitor-ruibal/profil/spieler/378139,0.3,2017/18
Javi García,Defensive Midfield,31,€4.00m,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/javi-garcia/profil/spieler/36350,4.0,2017/18
Fabián Ruiz,Central Midfield,22,€20.00m,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/fabian-ruiz/profil/spieler/350219,20.0,2017/18
Víctor Camarasa,Central Midfield,24,€6.00m,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/victor-camarasa/profil/spieler/263856,6.0,2017/18
Andrés Guardado,Central Midfield,31,€5.00m,Real Betis Balompié,"['Mexico', 'Spain']",https://www.transfermarkt.com/andres-guardado/profil/spieler/20506,5.0,2017/18
Julio Gracia,Central Midfield,20,€300k,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/julio-gracia/profil/spieler/391346,0.3,2017/18
Ryad Boudebouz,Attacking Midfield,28,€8.00m,Real Betis Balompié,"['Algeria', 'France']",https://www.transfermarkt.com/ryad-boudebouz/profil/spieler/77826,8.0,2017/18
Cristian Tello,Left Winger,26,€6.00m,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/cristian-tello/profil/spieler/141834,6.0,2017/18
Matías Nahuel,Left Winger,21,€1.00m,Real Betis Balompié,"['Spain', 'Argentina']",https://www.transfermarkt.com/matias-nahuel/profil/spieler/263843,1.0,2017/18
Joel Campbell,Right Winger,26,€3.00m,Real Betis Balompié,['Costa Rica'],https://www.transfermarkt.com/joel-campbell/profil/spieler/131248,3.0,2017/18
Joaquín,Right Winger,36,€500k,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/joaquin/profil/spieler/7663,0.5,2017/18
Antonio Sanabria,Centre-Forward,22,€7.50m,Real Betis Balompié,"['Paraguay', 'Spain']",https://www.transfermarkt.com/antonio-sanabria/profil/spieler/234523,7.5,2017/18
Loren Morón,Centre-Forward,24,€7.50m,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/loren-moron/profil/spieler/354741,7.5,2017/18
Sergio León,Centre-Forward,29,€5.00m,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/sergio-leon/profil/spieler/145769,5.0,2017/18
Rubén Castro,Centre-Forward,37,€500k,Real Betis Balompié,['Spain'],https://www.transfermarkt.com/ruben-castro/profil/spieler/25316,0.5,2017/18
Juanjo Narváez,Centre-Forward,23,€500k,Real Betis Balompié,"['Colombia', 'Spain']",https://www.transfermarkt.com/juanjo-narvaez/profil/spieler/213595,0.5,2017/18
Pau López,Goalkeeper,23,€5.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/pau-lopez/profil/spieler/286415,5.0,2017/18
Diego López,Goalkeeper,36,€500k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/diego-lopez/profil/spieler/34370,0.5,2017/18
Edu Frías,Goalkeeper,19,-,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/edu-frias/profil/spieler/503032,0.0,2017/18
Adri López,Goalkeeper,19,-,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/adri-lopez/profil/spieler/412042,0.0,2017/18
David López,Centre-Back,28,€8.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/david-lopez/profil/spieler/129444,8.0,2017/18
Mario Hermoso,Centre-Back,23,€5.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,5.0,2017/18
Naldo,Centre-Back,29,€1.00m,RCD Espanyol Barcelona,"['Brazil', 'Italy']",https://www.transfermarkt.com/naldo/profil/spieler/148666,1.0,2017/18
Óscar Duarte,Centre-Back,29,€1.00m,RCD Espanyol Barcelona,"['Costa Rica', 'Spain']",https://www.transfermarkt.com/oscar-duarte/profil/spieler/175323,1.0,2017/18
Sergio Sánchez,Centre-Back,32,€1.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/sergio-sanchez/profil/spieler/38270,1.0,2017/18
Aarón Martín,Left-Back,21,€12.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/aaron-martin/profil/spieler/251878,12.0,2017/18
Dídac Vilà,Left-Back,29,€1.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/didac-vila/profil/spieler/67090,1.0,2017/18
Marc Navarro,Right-Back,22,€2.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/marc-navarro/profil/spieler/335245,2.0,2017/18
Javi López,Right-Back,32,€1.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/javi-lopez/profil/spieler/72310,1.0,2017/18
Carlos Sánchez,Defensive Midfield,32,€2.00m,RCD Espanyol Barcelona,['Colombia'],https://www.transfermarkt.com/carlos-sanchez/profil/spieler/51226,2.0,2017/18
Javi Fuego,Defensive Midfield,34,€1.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/javi-fuego/profil/spieler/56134,1.0,2017/18
Pape Diop,Defensive Midfield,32,€1.00m,RCD Espanyol Barcelona,"['Senegal', 'France']",https://www.transfermarkt.com/pape-diop/profil/spieler/39907,1.0,2017/18
Marc Roca,Defensive Midfield,21,€800k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/marc-roca/profil/spieler/336869,0.8,2017/18
Sergi Darder,Central Midfield,24,€11.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/sergi-darder/profil/spieler/142021,11.0,2017/18
Víctor Sánchez,Central Midfield,30,€3.50m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/victor-sanchez/profil/spieler/63290,3.5,2017/18
