player,position,age,market_value,club,nationality,player_url,mv_millions,season
Abdel Abqar,Centre-Back,25,€7.50m,Deportivo Alavés,['Morocco'],https://www.transfermarkt.com/abdel-abqar/profil/spieler/559979,7.5,2023/24
Rafa Marín,Centre-Back,22,€7.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/rafa-marin/profil/spieler/662261,7.5,2023/24
Nikola Maras,Centre-Back,28,€1.20m,Deportivo Alavés,['Serbia'],https://www.transfermarkt.com/nikola-maras/profil/spieler/258475,1.2,2023/24
Aleksandar Sedlar,Centre-Back,32,€400k,Deportivo Alavés,['Serbia'],https://www.transfermarkt.com/aleksandar-sedlar/profil/spieler/237499,0.4,2023/24
Álvaro García,Centre-Back,18,€150k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/alvaro-garcia/profil/spieler/1064403,0.15,2023/24
Javi López,Left-Back,22,€7.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/javi-lopez/profil/spieler/568158,7.5,2023/24
Rubén Duarte,Left-Back,28,€3.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ruben-duarte/profil/spieler/177046,3.0,2023/24
Victor Parada,Left-Back,22,€200k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/victor-parada/profil/spieler/591957,0.2,2023/24
Eneko Ortiz,Left-Back,21,€150k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/eneko-ortiz/profil/spieler/892217,0.15,2023/24
Andoni Gorosabel,Right-Back,27,€5.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/andoni-gorosabel/profil/spieler/289255,5.0,2023/24
Nahuel Tenaglia,Right-Back,28,€2.00m,Deportivo Alavés,"['Argentina', 'Italy']",https://www.transfermarkt.com/nahuel-tenaglia/profil/spieler/533568,2.0,2023/24
Egoitz Muñoz,Right-Back,20,€200k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/egoitz-munoz/profil/spieler/1064391,0.2,2023/24
Joseda Álvarez,Right-Back,23,€100k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/joseda-alvarez/profil/spieler/718177,0.1,2023/24
Antonio Blanco,Defensive Midfield,23,€7.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/antonio-blanco/profil/spieler/495621,7.5,2023/24
Carlos Protesoni,Defensive Midfield,26,€1.50m,Deportivo Alavés,"['Uruguay', 'Italy']",https://www.transfermarkt.com/carlos-protesoni/profil/spieler/431190,1.5,2023/24
Ander Guevara,Central Midfield,26,€5.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ander-guevara/profil/spieler/465967,5.0,2023/24
Jon Guridi,Central Midfield,29,€4.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/jon-guridi/profil/spieler/289257,4.0,2023/24
Tomás Mendes,Central Midfield,19,€200k,Deportivo Alavés,"['Spain', 'Guinea-Bissau']",https://www.transfermarkt.com/tomas-mendes/profil/spieler/646734,0.2,2023/24
Selu Diallo,Central Midfield,20,€200k,Deportivo Alavés,"['Guinea', 'Spain']",https://www.transfermarkt.com/selu-diallo/profil/spieler/1054931,0.2,2023/24
Ianis Hagi,Attacking Midfield,25,€2.00m,Deportivo Alavés,['Romania'],https://www.transfermarkt.com/ianis-hagi/profil/spieler/282076,2.0,2023/24
Ander Sánchez,Attacking Midfield,20,€100k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ander-sanchez/profil/spieler/1064402,0.1,2023/24
Luis Rioja,Left Winger,30,€4.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/luis-rioja/profil/spieler/278837,4.0,2023/24
Abde Rebbach,Left Winger,25,€800k,Deportivo Alavés,"['Algeria', 'Spain']",https://www.transfermarkt.com/abde-rebbach/profil/spieler/718034,0.8,2023/24
José de León,Left Winger,20,€200k,Deportivo Alavés,"['Dominican Republic', 'Spain']",https://www.transfermarkt.com/jose-de-leon/profil/spieler/867611,0.2,2023/24
Álex Sola,Right Winger,25,€4.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/alex-sola/profil/spieler/434990,4.0,2023/24
Carlos Vicente,Right Winger,25,€4.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/carlos-vicente/profil/spieler/540536,4.0,2023/24
Giuliano Simeone,Right Winger,21,€3.00m,Deportivo Alavés,"['Argentina', 'Italy']",https://www.transfermarkt.com/giuliano-simeone/profil/spieler/742201,3.0,2023/24
Xeber Alkain,Right Winger,27,€1.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/xeber-alkain/profil/spieler/572271,1.5,2023/24
Unai Ropero,Right Winger,22,€500k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/unai-ropero/profil/spieler/718029,0.5,2023/24
Samu Aghehowa,Centre-Forward,20,€35.00m,Deportivo Alavés,"['Spain', 'Nigeria']",https://www.transfermarkt.com/samu-aghehowa/profil/spieler/991268,35.0,2023/24
Miguel de la Fuente,Centre-Forward,24,€2.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/miguel-de-la-fuente/profil/spieler/480883,2.5,2023/24
Jon Karrikaburu,Centre-Forward,21,€2.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/jon-karrikaburu/profil/spieler/711382,2.5,2023/24
Mamadou Sylla,Centre-Forward,30,€1.50m,Deportivo Alavés,"['Senegal', 'Spain']",https://www.transfermarkt.com/mamadou-sylla/profil/spieler/166683,1.5,2023/24
Kike García,Centre-Forward,34,€1.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/kike-garcia/profil/spieler/93936,1.0,2023/24
Joaquín Panichelli,Centre-Forward,21,€300k,Deportivo Alavés,['Argentina'],https://www.transfermarkt.com/joaquin-panichelli/profil/spieler/1064871,0.3,2023/24
Giorgi Gagua,Centre-Forward,22,€250k,Deportivo Alavés,['Georgia'],https://www.transfermarkt.com/giorgi-gagua/profil/spieler/550492,0.25,2023/24
Álvaro Valles,Goalkeeper,26,€12.00m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/alvaro-valles/profil/spieler/417913,12.0,2023/24
Aarón Escandell,Goalkeeper,28,€1.00m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/aaron-escandell/profil/spieler/284430,1.0,2023/24
Ale Gorrin,Goalkeeper,21,-,UD Las Palmas,['Spain'],https://www.transfermarkt.com/ale-gorrin/profil/spieler/749978,0.0,2023/24
Álvaro Killane,Goalkeeper,19,-,UD Las Palmas,"['Argentina', 'Spain']",https://www.transfermarkt.com/alvaro-killane/profil/spieler/1036451,0.0,2023/24
Mika Mármol,Centre-Back,22,€15.00m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/mika-marmol/profil/spieler/617060,15.0,2023/24
Saúl Coco,Centre-Back,25,€8.00m,UD Las Palmas,"['Equatorial Guinea', 'Spain']",https://www.transfermarkt.com/saul-coco/profil/spieler/588426,8.0,2023/24
Alex Suárez,Centre-Back,31,€1.20m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/alex-suarez/profil/spieler/510396,1.2,2023/24
Juanma Herzog,Centre-Back,20,€1.00m,UD Las Palmas,"['Spain', 'Germany']",https://www.transfermarkt.com/juanma-herzog/profil/spieler/1146029,1.0,2023/24
Eric Curbelo,Centre-Back,30,€800k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/eric-curbelo/profil/spieler/390823,0.8,2023/24
Sergi Cardona,Left-Back,24,€6.00m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/sergi-cardona/profil/spieler/678406,6.0,2023/24
Daley Sinkgraven,Left-Back,28,€1.00m,UD Las Palmas,['Netherlands'],https://www.transfermarkt.com/daley-sinkgraven/profil/spieler/215099,1.0,2023/24
Gabriel Palmero,Left-Back,22,-,UD Las Palmas,"['Malaysia', 'Spain']",https://www.transfermarkt.com/gabriel-palmero/profil/spieler/1011316,0.0,2023/24
Julián Araujo,Right-Back,22,€8.00m,UD Las Palmas,"['Mexico', 'United States']",https://www.transfermarkt.com/julian-araujo/profil/spieler/513970,8.0,2023/24
Marvin Park,Right-Back,23,€2.00m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/marvin-park/profil/spieler/603940,2.0,2023/24
Álvaro Lemos,Right-Back,31,€700k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/alvaro-lemos/profil/spieler/230222,0.7,2023/24
Máximo Perrone,Defensive Midfield,21,€9.00m,UD Las Palmas,"['Argentina', 'Spain']",https://www.transfermarkt.com/maximo-perrone/profil/spieler/668547,9.0,2023/24
Nuke Mfulu,Defensive Midfield,30,€700k,UD Las Palmas,"['DR Congo', 'France']",https://www.transfermarkt.com/nuke-mfulu/profil/spieler/203516,0.7,2023/24
Enzo Loiodice,Central Midfield,23,€4.00m,UD Las Palmas,['France'],https://www.transfermarkt.com/enzo-loiodice/profil/spieler/581781,4.0,2023/24
Javi Muñoz,Central Midfield,29,€3.00m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/javi-munoz/profil/spieler/282421,3.0,2023/24
José Campaña,Central Midfield,31,€1.50m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/jose-campana/profil/spieler/120095,1.5,2023/24
Fabio González,Central Midfield,27,€500k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/fabio-gonzalez/profil/spieler/531062,0.5,2023/24
Iñaki González,Central Midfield,19,-,UD Las Palmas,['Spain'],https://www.transfermarkt.com/inaki-gonzalez/profil/spieler/1019408,0.0,2023/24
Aboubacar Bassinga,Central Midfield,18,-,UD Las Palmas,"[""Cote d'Ivoire""]",https://www.transfermarkt.com/aboubacar-bassinga/profil/spieler/1210422,0.0,2023/24
Kirian Rodríguez,Attacking Midfield,28,€12.00m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/kirian-rodriguez/profil/spieler/566574,12.0,2023/24
Jonathan Viera,Attacking Midfield,34,€1.00m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/jonathan-viera/profil/spieler/153238,1.0,2023/24
Yadam Santana,Attacking Midfield,22,-,UD Las Palmas,['Spain'],https://www.transfermarkt.com/yadam-santana/profil/spieler/913955,0.0,2023/24
Alberto Moleiro,Left Winger,20,€15.00m,UD Las Palmas,"['Spain', 'Cuba']",https://www.transfermarkt.com/alberto-moleiro/profil/spieler/733576,15.0,2023/24
Benito Ramírez,Left Winger,28,€600k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/benito-ramirez/profil/spieler/282672,0.6,2023/24
Munir El Haddadi,Right Winger,28,€2.50m,UD Las Palmas,"['Morocco', 'Spain']",https://www.transfermarkt.com/munir-el-haddadi/profil/spieler/223725,2.5,2023/24
Pejiño,Right Winger,27,€1.20m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/pejino/profil/spieler/534379,1.2,2023/24
Sandro Ramírez,Centre-Forward,28,€1.50m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/sandro-ramirez/profil/spieler/199369,1.5,2023/24
Sory Kaba,Centre-Forward,28,€1.50m,UD Las Palmas,['Guinea'],https://www.transfermarkt.com/sory-kaba/profil/spieler/355689,1.5,2023/24
Marc Cardona,Centre-Forward,28,€1.40m,UD Las Palmas,['Spain'],https://www.transfermarkt.com/marc-cardona/profil/spieler/443222,1.4,2023/24
Cristian Herrera,Centre-Forward,33,€300k,UD Las Palmas,['Spain'],https://www.transfermarkt.com/cristian-herrera/profil/spieler/237617,0.3,2023/24
Pau Ferrer,Centre-Forward,20,-,UD Las Palmas,['Spain'],https://www.transfermarkt.com/pau-ferrer/profil/spieler/940462,0.0,2023/24
Sergio Herrera,Goalkeeper,31,€6.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/sergio-herrera/profil/spieler/248738,6.0,2023/24
Aitor Fernández,Goalkeeper,33,€1.80m,CA Osasuna,['Spain'],https://www.transfermarkt.com/aitor-fernandez/profil/spieler/118997,1.8,2023/24
Pablo Valencia,Goalkeeper,23,€200k,CA Osasuna,['Spain'],https://www.transfermarkt.com/pablo-valencia/profil/spieler/634117,0.2,2023/24
Dimitrios Stamatakis,Goalkeeper,21,€200k,CA Osasuna,['Greece'],https://www.transfermarkt.com/dimitrios-stamatakis/profil/spieler/890817,0.2,2023/24
David García,Centre-Back,30,€10.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/david-garcia/profil/spieler/298589,10.0,2023/24
Jorge Herrando,Centre-Back,23,€6.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/jorge-herrando/profil/spieler/555500,6.0,2023/24
Alejandro Catena,Centre-Back,29,€4.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/alejandro-catena/profil/spieler/449796,4.0,2023/24
Unai García,Centre-Back,32,€1.20m,CA Osasuna,['Spain'],https://www.transfermarkt.com/unai-garcia/profil/spieler/197122,1.2,2023/24
Jorge Moreno,Centre-Back,22,€500k,CA Osasuna,['Spain'],https://www.transfermarkt.com/jorge-moreno/profil/spieler/717957,0.5,2023/24
Juan Cruz,Left-Back,31,€2.20m,CA Osasuna,['Spain'],https://www.transfermarkt.com/juan-cruz/profil/spieler/169497,2.2,2023/24
Johan Mojica,Left-Back,31,€2.20m,CA Osasuna,"['Colombia', 'Spain']",https://www.transfermarkt.com/johan-mojica/profil/spieler/262939,2.2,2023/24
Jesús Areso,Right-Back,24,€7.50m,CA Osasuna,['Spain'],https://www.transfermarkt.com/jesus-areso/profil/spieler/488626,7.5,2023/24
Rubén Peña,Right-Back,32,€2.20m,CA Osasuna,['Spain'],https://www.transfermarkt.com/ruben-pena/profil/spieler/238868,2.2,2023/24
Nacho Vidal,Right-Back,29,€2.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/nacho-vidal/profil/spieler/216870,2.0,2023/24
Iñigo Arguibide,Right-Back,19,€150k,CA Osasuna,['Spain'],https://www.transfermarkt.com/inigo-arguibide/profil/spieler/1065442,0.15,2023/24
Iker Muñoz,Defensive Midfield,21,€5.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/iker-munoz/profil/spieler/710677,5.0,2023/24
Lucas Torró,Defensive Midfield,29,€4.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/lucas-torro/profil/spieler/213670,4.0,2023/24
Jon Moncayola,Central Midfield,26,€7.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/jon-moncayola/profil/spieler/552425,7.0,2023/24
Pablo Ibáñez,Central Midfield,25,€2.50m,CA Osasuna,['Spain'],https://www.transfermarkt.com/pablo-ibanez/profil/spieler/785353,2.5,2023/24
Darko Brasanac,Central Midfield,32,€1.40m,CA Osasuna,['Serbia'],https://www.transfermarkt.com/darko-brasanac/profil/spieler/95641,1.4,2023/24
Aimar Oroz,Attacking Midfield,22,€15.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131,15.0,2023/24
Javi Martínez,Attacking Midfield,24,€1.20m,CA Osasuna,['Spain'],https://www.transfermarkt.com/javi-martinez/profil/spieler/471474,1.2,2023/24
Asier Osambela,Attacking Midfield,19,€500k,CA Osasuna,['Spain'],https://www.transfermarkt.com/asier-osambela/profil/spieler/1038512,0.5,2023/24
Xabi Huarte,Attacking Midfield,23,€200k,CA Osasuna,['Spain'],https://www.transfermarkt.com/xabi-huarte/profil/spieler/634125,0.2,2023/24
Moi Gómez,Left Winger,30,€3.50m,CA Osasuna,['Spain'],https://www.transfermarkt.com/moi-gomez/profil/spieler/175449,3.5,2023/24
José Manuel Arnáiz,Left Winger,29,€2.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/jose-manuel-arnaiz/profil/spieler/364603,2.0,2023/24
Rubén García,Right Winger,30,€2.50m,CA Osasuna,['Spain'],https://www.transfermarkt.com/ruben-garcia/profil/spieler/213260,2.5,2023/24
Kike Barja,Right Winger,27,€2.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/kike-barja/profil/spieler/298575,2.0,2023/24
Ante Budimir,Centre-Forward,32,€5.00m,CA Osasuna,['Croatia'],https://www.transfermarkt.com/ante-budimir/profil/spieler/46413,5.0,2023/24
Raúl García,Centre-Forward,23,€4.00m,CA Osasuna,['Spain'],https://www.transfermarkt.com/raul-garcia/profil/spieler/631002,4.0,2023/24
Chimy Ávila,Centre-Forward,30,€3.00m,CA Osasuna,"['Argentina', 'Spain']",https://www.transfermarkt.com/chimy-avila/profil/spieler/167721,3.0,2023/24
Max Svensson,Centre-Forward,22,€400k,CA Osasuna,"['Spain', 'Sweden']",https://www.transfermarkt.com/max-svensson/profil/spieler/705808,0.4,2023/24
Luís Maximiano,Goalkeeper,25,€5.00m,UD Almería,['Portugal'],https://www.transfermarkt.com/luis-maximiano/profil/spieler/367464,5.0,2023/24
Fernando Martínez,Goalkeeper,34,€700k,UD Almería,['Spain'],https://www.transfermarkt.com/fernando-martinez/profil/spieler/81997,0.7,2023/24
Diego Mariño,Goalkeeper,34,€300k,UD Almería,['Spain'],https://www.transfermarkt.com/diego-marino/profil/spieler/59349,0.3,2023/24
Bruno Iribarne,Goalkeeper,19,-,UD Almería,['Spain'],https://www.transfermarkt.com/bruno-iribarne/profil/spieler/747197,0.0,2023/24
Srdjan Babic,Centre-Back,28,€4.00m,UD Almería,"['Serbia', 'Bosnia-Herzegovina']",https://www.transfermarkt.com/srdjan-babic/profil/spieler/222805,4.0,2023/24
Edgar González,Centre-Back,27,€3.00m,UD Almería,['Spain'],https://www.transfermarkt.com/edgar-gonzalez/profil/spieler/401624,3.0,2023/24
César Montes,Centre-Back,27,€3.00m,UD Almería,['Mexico'],https://www.transfermarkt.com/cesar-montes/profil/spieler/387687,3.0,2023/24
Kaiky,Centre-Back,20,€2.00m,UD Almería,['Brazil'],https://www.transfermarkt.com/kaiky/profil/spieler/743589,2.0,2023/24
Chumi,Centre-Back,25,€2.00m,UD Almería,['Spain'],https://www.transfermarkt.com/chumi/profil/spieler/333361,2.0,2023/24
Aleksandar Radovanovic,Centre-Back,30,€900k,UD Almería,['Serbia'],https://www.transfermarkt.com/aleksandar-radovanovic/profil/spieler/339501,0.9,2023/24
Paco Sanz,Centre-Back,19,-,UD Almería,['Spain'],https://www.transfermarkt.com/paco-sanz/profil/spieler/1064116,0.0,2023/24
Sergio Akieme,Left-Back,26,€7.00m,UD Almería,"['Spain', 'Equatorial Guinea']",https://www.transfermarkt.com/sergio-akieme/profil/spieler/355627,7.0,2023/24
Bruno Langa,Left-Back,26,€1.50m,UD Almería,['Mozambique'],https://www.transfermarkt.com/bruno-langa/profil/spieler/631472,1.5,2023/24
Álex Centelles,Left-Back,24,€1.20m,UD Almería,['Spain'],https://www.transfermarkt.com/alex-centelles/profil/spieler/423443,1.2,2023/24
Marc Pubill,Right-Back,21,€4.00m,UD Almería,['Spain'],https://www.transfermarkt.com/marc-pubill/profil/spieler/844637,4.0,2023/24
Álex Pozo,Right-Back,25,€2.00m,UD Almería,['Spain'],https://www.transfermarkt.com/alex-pozo/profil/spieler/341272,2.0,2023/24
Houboulang Mendes,Right-Back,26,€700k,UD Almería,"['Guinea-Bissau', 'France']",https://www.transfermarkt.com/houboulang-mendes/profil/spieler/442552,0.7,2023/24
Miguel Peña,Right-Back,23,-,UD Almería,['Spain'],https://www.transfermarkt.com/miguel-pena/profil/spieler/718178,0.0,2023/24
Carlos Ballestero,Right-Back,20,-,UD Almería,['Spain'],https://www.transfermarkt.com/carlos-ballestero/profil/spieler/945760,0.0,2023/24
Dion Lopy,Defensive Midfield,22,€10.00m,UD Almería,['Senegal'],https://www.transfermarkt.com/dion-lopy/profil/spieler/649033,10.0,2023/24
Lucas Robertone,Central Midfield,27,€7.00m,UD Almería,"['Argentina', 'Italy']",https://www.transfermarkt.com/lucas-robertone/profil/spieler/457221,7.0,2023/24
Iddrisu Baba,Central Midfield,28,€2.20m,UD Almería,"['Ghana', 'Spain']",https://www.transfermarkt.com/iddrisu-baba/profil/spieler/442805,2.2,2023/24
Arnau Puigmal,Central Midfield,23,€1.80m,UD Almería,['Spain'],https://www.transfermarkt.com/arnau-puigmal/profil/spieler/536030,1.8,2023/24
Gonzalo Melero,Central Midfield,30,€1.80m,UD Almería,['Spain'],https://www.transfermarkt.com/gonzalo-melero/profil/spieler/162056,1.8,2023/24
Marcos Peña,Central Midfield,19,€1.00m,UD Almería,['Spain'],https://www.transfermarkt.com/marcos-pena/profil/spieler/1064121,1.0,2023/24
Gui Guedes,Central Midfield,22,€900k,UD Almería,['Portugal'],https://www.transfermarkt.com/gui-guedes/profil/spieler/696506,0.9,2023/24
Martin Svidersky,Central Midfield,21,€300k,UD Almería,['Slovakia'],https://www.transfermarkt.com/martin-svidersky/profil/spieler/630523,0.3,2023/24
Sergio Arribas,Attacking Midfield,22,€10.00m,UD Almería,['Spain'],https://www.transfermarkt.com/sergio-arribas/profil/spieler/537762,10.0,2023/24
Jonathan Viera,Attacking Midfield,34,€1.00m,UD Almería,['Spain'],https://www.transfermarkt.com/jonathan-viera/profil/spieler/153238,1.0,2023/24
Largie Ramazani,Left Winger,23,€5.00m,UD Almería,"['Belgium', 'Burundi']",https://www.transfermarkt.com/largie-ramazani/profil/spieler/518644,5.0,2023/24
Lázaro,Left Winger,22,€3.50m,UD Almería,['Brazil'],https://www.transfermarkt.com/lazaro/profil/spieler/574772,3.5,2023/24
Luka Romero,Right Winger,19,€5.00m,UD Almería,"['Argentina', 'Spain']",https://www.transfermarkt.com/luka-romero/profil/spieler/769063,5.0,2023/24
Adrián Embarba,Right Winger,32,€1.80m,UD Almería,['Spain'],https://www.transfermarkt.com/adrian-embarba/profil/spieler/288318,1.8,2023/24
Arvin Appiah,Right Winger,23,€400k,UD Almería,"['England', 'Netherlands']",https://www.transfermarkt.com/arvin-appiah/profil/spieler/433257,0.4,2023/24
Luis Suárez,Centre-Forward,26,€3.50m,UD Almería,"['Colombia', 'Spain']",https://www.transfermarkt.com/luis-suarez/profil/spieler/424784,3.5,2023/24
Ibrahima Koné,Centre-Forward,25,€2.50m,UD Almería,['Mali'],https://www.transfermarkt.com/ibrahima-kone/profil/spieler/490223,2.5,2023/24
Léo Baptistão,Centre-Forward,31,€1.50m,UD Almería,"['Brazil', 'Spain']",https://www.transfermarkt.com/leo-baptistao/profil/spieler/221899,1.5,2023/24
Choco Lozano,Centre-Forward,31,€1.20m,UD Almería,"['Honduras', 'Spain']",https://www.transfermarkt.com/choco-lozano/profil/spieler/131275,1.2,2023/24
Marko Milovanovic,Centre-Forward,20,€900k,UD Almería,['Serbia'],https://www.transfermarkt.com/marko-milovanovic/profil/spieler/845568,0.9,2023/24
Marciano Sanca,Centre-Forward,20,€800k,UD Almería,['Guinea-Bissau'],https://www.transfermarkt.com/marciano-sanca/profil/spieler/1013774,0.8,2023/24
Rachad Fettal,Centre-Forward,19,-,UD Almería,"['Morocco', 'Spain']",https://www.transfermarkt.com/rachad-fettal/profil/spieler/891310,0.0,2023/24
Predrag Rajković,Goalkeeper,28,€10.00m,RCD Mallorca,['Serbia'],https://www.transfermarkt.com/predrag-rajkovic/profil/spieler/190263,10.0,2023/24
Dominik Greif,Goalkeeper,27,€2.50m,RCD Mallorca,['Slovakia'],https://www.transfermarkt.com/dominik-greif/profil/spieler/316884,2.5,2023/24
Iván Cuéllar,Goalkeeper,40,€100k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/ivan-cuellar/profil/spieler/27493,0.1,2023/24
Pere García,Goalkeeper,22,€50k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/pere-garcia/profil/spieler/632913,0.05,2023/24
Alex Quevedo,Goalkeeper,20,-,RCD Mallorca,['Spain'],https://www.transfermarkt.com/alex-quevedo/profil/spieler/892421,0.0,2023/24
Martin Valjent,Centre-Back,28,€6.00m,RCD Mallorca,['Slovakia'],https://www.transfermarkt.com/martin-valjent/profil/spieler/277384,6.0,2023/24
José Copete,Centre-Back,24,€2.80m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/jose-copete/profil/spieler/520840,2.8,2023/24
Siebe Van der Heyden,Centre-Back,26,€2.00m,RCD Mallorca,['Belgium'],https://www.transfermarkt.com/siebe-van-der-heyden/profil/spieler/400131,2.0,2023/24
Antonio Raíllo,Centre-Back,32,€2.00m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/antonio-raillo/profil/spieler/278296,2.0,2023/24
Matija Nastasić,Centre-Back,31,€1.50m,RCD Mallorca,['Serbia'],https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,1.5,2023/24
David López,Centre-Back,21,€100k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/david-lopez/profil/spieler/947431,0.1,2023/24
Toni Lato,Left-Back,26,€3.50m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/toni-lato/profil/spieler/320271,3.5,2023/24
Jaume Costa,Left-Back,36,€900k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/jaume-costa/profil/spieler/65318,0.9,2023/24
Marcos Fernández,Left-Back,20,€50k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/marcos-fernandez/profil/spieler/947432,0.05,2023/24
Pablo Maffeo,Right-Back,26,€5.00m,RCD Mallorca,"['Argentina', 'Spain']",https://www.transfermarkt.com/pablo-maffeo/profil/spieler/251876,5.0,2023/24
Giovanni González,Right-Back,29,€3.00m,RCD Mallorca,"['Uruguay', 'Italy']",https://www.transfermarkt.com/giovanni-gonzalez/profil/spieler/339699,3.0,2023/24
Nacho Vidal,Right-Back,29,€2.00m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/nacho-vidal/profil/spieler/216870,2.0,2023/24
Carles Sogorb,Right-Back,18,-,RCD Mallorca,['Spain'],https://www.transfermarkt.com/carles-sogorb/profil/spieler/1004518,0.0,2023/24
Yuzún Ley,Right-Back,20,-,RCD Mallorca,"['Spain', 'Chile']",https://www.transfermarkt.com/yuzun-ley/profil/spieler/1179588,0.0,2023/24
Samú Costa,Defensive Midfield,23,€10.00m,RCD Mallorca,['Portugal'],https://www.transfermarkt.com/samu-costa/profil/spieler/657430,10.0,2023/24
Omar Mascarell,Defensive Midfield,31,€1.00m,RCD Mallorca,"['Equatorial Guinea', 'Spain']",https://www.transfermarkt.com/omar-mascarell/profil/spieler/142031,1.0,2023/24
Sergi Darder,Central Midfield,30,€6.00m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/sergi-darder/profil/spieler/142021,6.0,2023/24
Manu Morlanes,Central Midfield,25,€2.50m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/manu-morlanes/profil/spieler/335225,2.5,2023/24
Antonio Sánchez,Central Midfield,27,€2.50m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/antonio-sanchez/profil/spieler/513031,2.5,2023/24
Rubén Quintanilla,Central Midfield,22,€50k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/ruben-quintanilla/profil/spieler/1056655,0.05,2023/24
Dani Rodríguez,Attacking Midfield,36,€1.00m,RCD Mallorca,['Spain'],https://www.transfermarkt.com/dani-rodriguez/profil/spieler/139435,1.0,2023/24
Daniel Luna,Attacking Midfield,21,€300k,RCD Mallorca,['Colombia'],https://www.transfermarkt.com/daniel-luna/profil/spieler/857830,0.3,2023/24
Nemanja Radonjić,Left Winger,28,€2.80m,RCD Mallorca,['Serbia'],https://www.transfermarkt.com/nemanja-radonjic/profil/spieler/245078,2.8,2023/24
Javi Llabrés,Left Winger,21,€700k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/javi-llabres/profil/spieler/706138,0.7,2023/24
Amath Ndiaye,Right Winger,27,€1.50m,RCD Mallorca,"['Senegal', 'Spain']",https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820,1.5,2023/24
Miguelito,Right Winger,23,€50k,RCD Mallorca,['Spain'],https://www.transfermarkt.com/miguelito/profil/spieler/632498,0.05,2023/24
