player,position,age,market_value,club,nationality,player_url,mv_millions,season
Rubén Blanco,Goalkeeper,24,€8.00m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/ruben-blanco/profil/spieler/199321,8.0,2019/20
Sergio Álvarez,Goalkeeper,33,€1.20m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/sergio-alvarez/profil/spieler/45912,1.2,2019/20
Dragan Rosic,Goalkeeper,23,€400k,Celta de Vigo,['Serbia'],https://www.transfermarkt.com/dragan-rosic/profil/spieler/374055,0.4,2019/20
Iván Villar,Goalkeeper,22,€300k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/ivan-villar/profil/spieler/297194,0.3,2019/20
Fran Vieites,Goalkeeper,21,€50k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/fran-vieites/profil/spieler/551182,0.05,2019/20
Iago Domínguez,Goalkeeper,18,€50k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/iago-dominguez/profil/spieler/636092,0.05,2019/20
Joseph Aidoo,Centre-Back,24,€6.50m,Celta de Vigo,['Ghana'],https://www.transfermarkt.com/joseph-aidoo/profil/spieler/358250,6.5,2019/20
Jeison Murillo,Centre-Back,28,€6.50m,Celta de Vigo,"['Colombia', 'Spain']",https://www.transfermarkt.com/jeison-murillo/profil/spieler/131102,6.5,2019/20
Néstor Araújo,Centre-Back,28,€5.50m,Celta de Vigo,"['Mexico', 'Spain']",https://www.transfermarkt.com/nestor-araujo/profil/spieler/64134,5.5,2019/20
David Costas,Centre-Back,25,€1.60m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/david-costas/profil/spieler/276111,1.6,2019/20
Jorge Sáenz,Centre-Back,23,€1.60m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/jorge-saenz/profil/spieler/340339,1.6,2019/20
José Fontán,Centre-Back,20,€100k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/jose-fontan/profil/spieler/609361,0.1,2019/20
Lucas Olaza,Left-Back,25,€3.20m,Celta de Vigo,"['Uruguay', 'Spain']",https://www.transfermarkt.com/lucas-olaza/profil/spieler/216240,3.2,2019/20
David Juncà,Left-Back,26,€1.20m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/david-junca/profil/spieler/164055,1.2,2019/20
Hugo Mallo,Right-Back,29,€7.00m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/hugo-mallo/profil/spieler/119905,7.0,2019/20
Kevin Vázquez,Right-Back,27,€800k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/kevin-vazquez/profil/spieler/221315,0.8,2019/20
Sergio Carreira,Right-Back,19,€150k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/sergio-carreira/profil/spieler/545647,0.15,2019/20
Stanislav Lobotka,Defensive Midfield,25,€16.00m,Celta de Vigo,['Slovakia'],https://www.transfermarkt.com/stanislav-lobotka/profil/spieler/192735,16.0,2019/20
Okay Yokuşlu,Defensive Midfield,26,€6.00m,Celta de Vigo,['Türkiye'],https://www.transfermarkt.com/okay-yokuslu/profil/spieler/137616,6.0,2019/20
Filip Bradaric,Defensive Midfield,28,€3.20m,Celta de Vigo,['Croatia'],https://www.transfermarkt.com/filip-bradaric/profil/spieler/238486,3.2,2019/20
Fran Beltrán,Central Midfield,21,€13.50m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/fran-beltran/profil/spieler/423444,13.5,2019/20
Pape Cheikh,Central Midfield,22,€5.50m,Celta de Vigo,"['Senegal', 'Spain']",https://www.transfermarkt.com/pape-cheikh/profil/spieler/336828,5.5,2019/20
Brais Méndez,Attacking Midfield,23,€12.00m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/brais-mendez/profil/spieler/309110,12.0,2019/20
Denis Suárez,Attacking Midfield,26,€9.50m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/denis-suarez/profil/spieler/165007,9.5,2019/20
Rafinha,Attacking Midfield,27,€9.50m,Celta de Vigo,"['Brazil', 'Spain']",https://www.transfermarkt.com/rafinha/profil/spieler/129473,9.5,2019/20
Pione Sisto,Left Winger,25,€4.80m,Celta de Vigo,"['Denmark', 'Southern Sudan']",https://www.transfermarkt.com/pione-sisto/profil/spieler/252641,4.8,2019/20
Nolito,Left Winger,33,€1.60m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/nolito/profil/spieler/70934,1.6,2019/20
Juan Hernández,Left Winger,25,€650k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/juan-hernandez/profil/spieler/349873,0.65,2019/20
Sergio Bermejo,Right Winger,22,€200k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/sergio-bermejo/profil/spieler/372051,0.2,2019/20
Jacobo González,Right Winger,23,€200k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/jacobo-gonzalez/profil/spieler/340870,0.2,2019/20
Iker Losada,Second Striker,18,€300k,Celta de Vigo,['Spain'],https://www.transfermarkt.com/iker-losada/profil/spieler/632741,0.3,2019/20
Iago Aspas,Centre-Forward,32,€16.00m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/iago-aspas/profil/spieler/72047,16.0,2019/20
Santi Mina,Centre-Forward,24,€14.50m,Celta de Vigo,['Spain'],https://www.transfermarkt.com/santi-mina/profil/spieler/255653,14.5,2019/20
Fedor Smolov,Centre-Forward,30,€7.00m,Celta de Vigo,['Russia'],https://www.transfermarkt.com/fedor-smolov/profil/spieler/50355,7.0,2019/20
Gabriel Fernández,Centre-Forward,26,€2.40m,Celta de Vigo,['Uruguay'],https://www.transfermarkt.com/gabriel-fernandez/profil/spieler/259930,2.4,2019/20
Oier Olazábal,Goalkeeper,30,€1.60m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/oier-olazabal/profil/spieler/8176,1.6,2019/20
Diego López,Goalkeeper,38,€800k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/diego-lopez/profil/spieler/34370,0.8,2019/20
Adri López,Goalkeeper,21,€200k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/adri-lopez/profil/spieler/412042,0.2,2019/20
Andrés Prieto,Goalkeeper,26,€200k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/andres-prieto/profil/spieler/238032,0.2,2019/20
Leandro Cabrera,Centre-Back,29,€8.00m,RCD Espanyol Barcelona,"['Uruguay', 'Spain']",https://www.transfermarkt.com/leandro-cabrera/profil/spieler/102423,8.0,2019/20
David López,Centre-Back,30,€6.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/david-lopez/profil/spieler/129444,6.0,2019/20
Bernardo Espinosa,Centre-Back,30,€4.80m,RCD Espanyol Barcelona,"['Colombia', 'Spain']",https://www.transfermarkt.com/bernardo-espinosa/profil/spieler/64598,4.8,2019/20
Fernando Calero,Centre-Back,24,€4.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/fernando-calero/profil/spieler/357884,4.0,2019/20
Naldo,Centre-Back,31,€1.60m,RCD Espanyol Barcelona,"['Brazil', 'Italy']",https://www.transfermarkt.com/naldo/profil/spieler/148666,1.6,2019/20
Lluís López,Centre-Back,23,€1.20m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/lluis-lopez/profil/spieler/262391,1.2,2019/20
Roman Tugarinov,Centre-Back,20,€150k,RCD Espanyol Barcelona,"['Russia', 'Spain']",https://www.transfermarkt.com/roman-tugarinov/profil/spieler/503851,0.15,2019/20
Adrià Pedrosa,Left-Back,22,€9.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418,9.0,2019/20
Dídac Vilà,Left-Back,31,€3.20m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/didac-vila/profil/spieler/67090,3.2,2019/20
Ricard Pujol,Left-Back,22,€200k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/ricard-pujol/profil/spieler/412542,0.2,2019/20
Víctor Gómez,Right-Back,20,€2.30m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/victor-gomez/profil/spieler/495601,2.3,2019/20
Sébastien Corchia,Right-Back,29,€1.60m,RCD Espanyol Barcelona,"['France', 'Italy']",https://www.transfermarkt.com/sebastien-corchia/profil/spieler/102744,1.6,2019/20
Javi López,Right-Back,34,€800k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/javi-lopez/profil/spieler/72310,0.8,2019/20
Pipa,Right-Back,22,€450k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/pipa/profil/spieler/423166,0.45,2019/20
Marc Roca,Defensive Midfield,23,€16.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/marc-roca/profil/spieler/336869,16.0,2019/20
Ander Iturraspe,Defensive Midfield,31,€2.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/ander-iturraspe/profil/spieler/71571,2.0,2019/20
Sergi Darder,Central Midfield,26,€11.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/sergi-darder/profil/spieler/142021,11.0,2019/20
Esteban Granero,Central Midfield,32,€2.40m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/esteban-granero/profil/spieler/44065,2.4,2019/20
Víctor Sánchez,Central Midfield,32,€2.40m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/victor-sanchez/profil/spieler/63290,2.4,2019/20
Pol Lozano,Central Midfield,20,€1.30m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/pol-lozano/profil/spieler/412045,1.3,2019/20
Dani Villahermosa,Central Midfield,19,-,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/dani-villahermosa/profil/spieler/628496,0.0,2019/20
Óscar Melendo,Attacking Midfield,22,€6.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/oscar-melendo/profil/spieler/448344,6.0,2019/20
Pablo Piatti,Attacking Midfield,31,€2.40m,RCD Espanyol Barcelona,"['Argentina', 'Italy']",https://www.transfermarkt.com/pablo-piatti/profil/spieler/56067,2.4,2019/20
Nico Melamed,Attacking Midfield,19,€300k,RCD Espanyol Barcelona,"['Spain', 'Argentina']",https://www.transfermarkt.com/nico-melamed/profil/spieler/570421,0.3,2019/20
Matías Vargas,Left Winger,23,€9.00m,RCD Espanyol Barcelona,['Argentina'],https://www.transfermarkt.com/matias-vargas/profil/spieler/376211,9.0,2019/20
Javi Puado,Left Winger,22,€900k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/javi-puado/profil/spieler/408471,0.9,2019/20
Mohamed Ezzarfani,Left Winger,22,€300k,RCD Espanyol Barcelona,['Morocco'],https://www.transfermarkt.com/mohamed-ezzarfani/profil/spieler/449844,0.3,2019/20
Lei Wu,Right Winger,28,€8.00m,RCD Espanyol Barcelona,['China'],https://www.transfermarkt.com/lei-wu/profil/spieler/140436,8.0,2019/20
Adrián Embarba,Right Winger,28,€5.50m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/adrian-embarba/profil/spieler/288318,5.5,2019/20
Raúl de Tomás,Centre-Forward,25,€16.00m,RCD Espanyol Barcelona,"['Spain', 'Dominican Republic']",https://www.transfermarkt.com/raul-de-tomas/profil/spieler/162038,16.0,2019/20
Borja Iglesias,Centre-Forward,27,€14.50m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/borja-iglesias/profil/spieler/278359,14.5,2019/20
Jonathan Calleri,Centre-Forward,26,€6.00m,RCD Espanyol Barcelona,"['Argentina', 'Italy']",https://www.transfermarkt.com/jonathan-calleri/profil/spieler/284727,6.0,2019/20
Facundo Ferreyra,Centre-Forward,29,€3.20m,RCD Espanyol Barcelona,"['Argentina', 'Italy']",https://www.transfermarkt.com/facundo-ferreyra/profil/spieler/93795,3.2,2019/20
Víctor Campuzano,Centre-Forward,23,€2.40m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/victor-campuzano/profil/spieler/394285,2.4,2019/20
Kévin Soni,Centre-Forward,22,€200k,RCD Espanyol Barcelona,['Cameroon'],https://www.transfermarkt.com/kevin-soni/profil/spieler/353959,0.2,2019/20
Ferran Jutglà,Centre-Forward,21,€150k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/ferran-jutgla/profil/spieler/599231,0.15,2019/20
Juan Soriano,Goalkeeper,22,€1.60m,CD Leganés,['Spain'],https://www.transfermarkt.com/juan-soriano/profil/spieler/251892,1.6,2019/20
Iván Cuéllar,Goalkeeper,36,€650k,CD Leganés,['Spain'],https://www.transfermarkt.com/ivan-cuellar/profil/spieler/27493,0.65,2019/20
André Grandi,Goalkeeper,23,€300k,CD Leganés,"['Brazil', 'Italy']",https://www.transfermarkt.com/andre-grandi/profil/spieler/610408,0.3,2019/20
Pablo Lombo,Goalkeeper,21,-,CD Leganés,['Spain'],https://www.transfermarkt.com/pablo-lombo/profil/spieler/497225,0.0,2019/20
Dimitrios Siovas,Centre-Back,31,€4.80m,CD Leganés,['Greece'],https://www.transfermarkt.com/dimitrios-siovas/profil/spieler/52403,4.8,2019/20
Chidozie Awaziem,Centre-Back,23,€4.00m,CD Leganés,"['Nigeria', 'Portugal']",https://www.transfermarkt.com/chidozie-awaziem/profil/spieler/358143,4.0,2019/20
Unai Bustinza,Centre-Back,28,€3.20m,CD Leganés,['Spain'],https://www.transfermarkt.com/unai-bustinza/profil/spieler/156808,3.2,2019/20
Kenneth Omeruo,Centre-Back,26,€2.40m,CD Leganés,['Nigeria'],https://www.transfermarkt.com/kenneth-omeruo/profil/spieler/131708,2.4,2019/20
Rodri Tarín,Centre-Back,23,€1.20m,CD Leganés,['Spain'],https://www.transfermarkt.com/rodri-tarin/profil/spieler/203617,1.2,2019/20
Ivi López,Centre-Back,21,-,CD Leganés,['Spain'],https://www.transfermarkt.com/ivi-lopez/profil/spieler/727136,0.0,2019/20
Jonathan Silva,Left-Back,26,€3.20m,CD Leganés,"['Argentina', 'Italy']",https://www.transfermarkt.com/jonathan-silva/profil/spieler/189453,3.2,2019/20
Kévin Rodrigues,Left-Back,26,€2.40m,CD Leganés,"['Portugal', 'France']",https://www.transfermarkt.com/kevin-rodrigues/profil/spieler/206947,2.4,2019/20
Vasyl Kravets,Left-Back,22,€1.60m,CD Leganés,['Ukraine'],https://www.transfermarkt.com/vasyl-kravets/profil/spieler/245048,1.6,2019/20
Mario del Campo,Left-Back,21,€100k,CD Leganés,['Spain'],https://www.transfermarkt.com/mario-del-campo/profil/spieler/523968,0.1,2019/20
Roberto Rosales,Right-Back,31,€1.60m,CD Leganés,"['Venezuela', 'Spain']",https://www.transfermarkt.com/roberto-rosales/profil/spieler/49500,1.6,2019/20
Marc Navarro,Right-Back,24,€1.20m,CD Leganés,['Spain'],https://www.transfermarkt.com/marc-navarro/profil/spieler/335245,1.2,2019/20
Aitor Ruibal,Right-Back,24,€950k,CD Leganés,['Spain'],https://www.transfermarkt.com/aitor-ruibal/profil/spieler/378139,0.95,2019/20
Rubén Pérez,Defensive Midfield,31,€6.00m,CD Leganés,['Spain'],https://www.transfermarkt.com/ruben-perez/profil/spieler/113045,6.0,2019/20
Ibrahim Amadou,Defensive Midfield,27,€5.50m,CD Leganés,"['France', 'Cameroon']",https://www.transfermarkt.com/ibrahim-amadou/profil/spieler/205503,5.5,2019/20
Aymane Mourid,Defensive Midfield,20,-,CD Leganés,['Morocco'],https://www.transfermarkt.com/aymane-mourid/profil/spieler/593480,0.0,2019/20
Roque Mesa,Central Midfield,31,€5.50m,CD Leganés,['Spain'],https://www.transfermarkt.com/roque-mesa/profil/spieler/202984,5.5,2019/20
Recio,Central Midfield,29,€2.40m,CD Leganés,['Spain'],https://www.transfermarkt.com/recio/profil/spieler/150948,2.4,2019/20
Christian Rivera,Central Midfield,22,€1.60m,CD Leganés,['Spain'],https://www.transfermarkt.com/christian-rivera/profil/spieler/374077,1.6,2019/20
Javi Eraso,Central Midfield,30,€1.20m,CD Leganés,['Spain'],https://www.transfermarkt.com/javi-eraso/profil/spieler/156814,1.2,2019/20
Iván Amores,Central Midfield,23,-,CD Leganés,['Spain'],https://www.transfermarkt.com/ivan-amores/profil/spieler/425544,0.0,2019/20
Óscar Rodríguez,Attacking Midfield,22,€11.00m,CD Leganés,['Spain'],https://www.transfermarkt.com/oscar-rodriguez/profil/spieler/284884,11.0,2019/20
Federico Varela,Attacking Midfield,24,€800k,CD Leganés,"['Argentina', 'Spain']",https://www.transfermarkt.com/federico-varela/profil/spieler/309980,0.8,2019/20
Bryan Gil,Left Winger,19,€9.00m,CD Leganés,['Spain'],https://www.transfermarkt.com/bryan-gil/profil/spieler/537382,9.0,2019/20
José Manuel Arnáiz,Left Winger,25,€2.00m,CD Leganés,['Spain'],https://www.transfermarkt.com/jose-manuel-arnaiz/profil/spieler/364603,2.0,2019/20
Alexander Szymanowski,Left Winger,31,€800k,CD Leganés,"['Argentina', 'Spain']",https://www.transfermarkt.com/alexander-szymanowski/profil/spieler/217728,0.8,2019/20
Dani Plomer,Left Winger,21,-,CD Leganés,['Spain'],https://www.transfermarkt.com/dani-plomer/profil/spieler/614195,0.0,2019/20
Javi Avilés,Right Winger,22,-,CD Leganés,['Spain'],https://www.transfermarkt.com/javi-aviles/profil/spieler/456938,0.0,2019/20
Miguel Ángel Guerrero,Second Striker,29,€1.60m,CD Leganés,['Spain'],https://www.transfermarkt.com/miguel-angel-guerrero/profil/spieler/137704,1.6,2019/20
Youssef En-Nesyri,Centre-Forward,23,€12.00m,CD Leganés,['Morocco'],https://www.transfermarkt.com/youssef-en-nesyri/profil/spieler/433049,12.0,2019/20
Martin Braithwaite,Centre-Forward,29,€9.50m,CD Leganés,"['Denmark', 'Guyana']",https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732,9.5,2019/20
Roger Assalé,Centre-Forward,26,€6.00m,CD Leganés,"[""Cote d'Ivoire""]",https://www.transfermarkt.com/roger-assale/profil/spieler/263183,6.0,2019/20
Guido Carrillo,Centre-Forward,29,€4.80m,CD Leganés,"['Argentina', 'Italy']",https://www.transfermarkt.com/guido-carrillo/profil/spieler/184672,4.8,2019/20
Sabin Merino,Centre-Forward,28,€800k,CD Leganés,['Spain'],https://www.transfermarkt.com/sabin-merino/profil/spieler/192736,0.8,2019/20
Manu Garrido,Centre-Forward,19,-,CD Leganés,['Spain'],https://www.transfermarkt.com/manu-garrido/profil/spieler/789328,0.0,2019/20
Fernando Pacheco,Goalkeeper,28,€14.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/fernando-pacheco/profil/spieler/172015,14.5,2019/20
Antonio Sivera,Goalkeeper,23,€1.20m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/antonio-sivera/profil/spieler/298197,1.2,2019/20
Roberto,Goalkeeper,34,€800k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/roberto/profil/spieler/37403,0.8,2019/20
Aritz Castro,Goalkeeper,22,€50k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/aritz-castro/profil/spieler/582718,0.05,2019/20
Guillermo Maripán,Centre-Back,26,€11.00m,Deportivo Alavés,['Chile'],https://www.transfermarkt.com/guillermo-maripan/profil/spieler/249730,11.0,2019/20
Víctor Laguardia,Centre-Back,30,€7.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/victor-laguardia/profil/spieler/67080,7.0,2019/20
Lisandro Magallán,Centre-Back,26,€4.80m,Deportivo Alavés,"['Argentina', 'Italy']",https://www.transfermarkt.com/lisandro-magallan/profil/spieler/66736,4.8,2019/20
Rodrigo Ely,Centre-Back,26,€1.60m,Deportivo Alavés,"['Brazil', 'Italy']",https://www.transfermarkt.com/rodrigo-ely/profil/spieler/176140,1.6,2019/20
Tachi,Centre-Back,22,€800k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/tachi/profil/spieler/354697,0.8,2019/20
Rubén Duarte,Left-Back,24,€4.80m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ruben-duarte/profil/spieler/177046,4.8,2019/20
Adrián Marín,Left-Back,23,€650k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/adrian-marin/profil/spieler/295414,0.65,2019/20
Javi López,Left-Back,18,€250k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/javi-lopez/profil/spieler/568158,0.25,2019/20
Martín Aguirregabiria,Right-Back,24,€4.80m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/martin-aguirregabiria/profil/spieler/483573,4.8,2019/20
Ximo Navarro,Right-Back,30,€2.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ximo-navarro/profil/spieler/184767,2.0,2019/20
Rafa Navarro,Right-Back,26,€400k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/rafa-navarro/profil/spieler/351746,0.4,2019/20
Ljubomir Fejsa,Defensive Midfield,31,€2.80m,Deportivo Alavés,['Serbia'],https://www.transfermarkt.com/ljubomir-fejsa/profil/spieler/46110,2.8,2019/20
Jeando Fuchs,Defensive Midfield,22,€1.20m,Deportivo Alavés,"['Cameroon', 'France']",https://www.transfermarkt.com/jeando-fuchs/profil/spieler/375710,1.2,2019/20
Dani Torres,Defensive Midfield,30,€475k,Deportivo Alavés,"['Colombia', 'Spain']",https://www.transfermarkt.com/dani-torres/profil/spieler/93142,0.475,2019/20
Víctor Camarasa,Central Midfield,26,€4.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/victor-camarasa/profil/spieler/263856,4.0,2019/20
Pere Pons,Central Midfield,27,€3.20m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/pere-pons/profil/spieler/242497,3.2,2019/20
Tomás Pina,Central Midfield,32,€2.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/tomas-pina/profil/spieler/139895,2.0,2019/20
Mubarak Wakaso,Central Midfield,29,€2.00m,Deportivo Alavés,['Ghana'],https://www.transfermarkt.com/mubarak-wakaso/profil/spieler/45639,2.0,2019/20
Manu García,Central Midfield,34,€1.40m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/manu-garcia/profil/spieler/76273,1.4,2019/20
Ismael Gutiérrez,Central Midfield,19,€900k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ismael-gutierrez/profil/spieler/630990,0.9,2019/20
Javi Muñoz,Central Midfield,25,€325k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/javi-munoz/profil/spieler/282421,0.325,2019/20
Abdallahi Mahmoud,Attacking Midfield,20,€100k,Deportivo Alavés,['Mauritania'],https://www.transfermarkt.com/abdallahi-mahmoud/profil/spieler/615636,0.1,2019/20
Luis Rioja,Left Winger,26,€2.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/luis-rioja/profil/spieler/278837,2.0,2019/20
Burgui,Left Winger,26,€1.20m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/burgui/profil/spieler/246277,1.2,2019/20
José Luis Rodríguez,Left Winger,22,€450k,Deportivo Alavés,['Panama'],https://www.transfermarkt.com/jose-luis-rodriguez/profil/spieler/425028,0.45,2019/20
Borja Sainz,Left Winger,19,€300k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/borja-sainz/profil/spieler/634461,0.3,2019/20
Aleix Vidal,Right Winger,30,€3.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/aleix-vidal/profil/spieler/88490,3.5,2019/20
Edgar Méndez,Right Winger,30,€1.60m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/edgar-mendez/profil/spieler/133794,1.6,2019/20
Paulino de la Fuente,Right Winger,23,€250k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/paulino-de-la-fuente/profil/spieler/261502,0.25,2019/20
Lucas Pérez,Centre-Forward,31,€12.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/lucas-perez/profil/spieler/73185,12.0,2019/20
Joselu,Centre-Forward,30,€6.00m,Deportivo Alavés,"['Spain', 'Germany']",https://www.transfermarkt.com/joselu/profil/spieler/81999,6.0,2019/20
Oliver Burke,Centre-Forward,23,€4.80m,Deportivo Alavés,['Scotland'],https://www.transfermarkt.com/oliver-burke/profil/spieler/341317,4.8,2019/20
John Guidetti,Centre-Forward,28,€1.60m,Deportivo Alavés,['Sweden'],https://www.transfermarkt.com/john-guidetti/profil/spieler/98596,1.6,2019/20
Aitor Fernández,Goalkeeper,29,€8.00m,Levante UD,['Spain'],https://www.transfermarkt.com/aitor-fernandez/profil/spieler/118997,8.0,2019/20
Oier Olazábal,Goalkeeper,30,€1.60m,Levante UD,['Spain'],https://www.transfermarkt.com/oier-olazabal/profil/spieler/8176,1.6,2019/20
Koke Vegas,Goalkeeper,24,€550k,Levante UD,['Spain'],https://www.transfermarkt.com/koke-vegas/profil/spieler/299715,0.55,2019/20
Dani Cárdenas,Goalkeeper,23,€200k,Levante UD,['Spain'],https://www.transfermarkt.com/dani-cardenas/profil/spieler/397676,0.2,2019/20
Rúben Vezo,Centre-Back,26,€4.80m,Levante UD,"['Portugal', 'Cape Verde']",https://www.transfermarkt.com/ruben-vezo/profil/spieler/257851,4.8,2019/20
Erick Cabaco,Centre-Back,25,€4.00m,Levante UD,"['Uruguay', 'Italy']",https://www.transfermarkt.com/erick-cabaco/profil/spieler/302991,4.0,2019/20
Sergio Postigo,Centre-Back,31,€1.60m,Levante UD,['Spain'],https://www.transfermarkt.com/sergio-postigo/profil/spieler/158791,1.6,2019/20
Róber Pier,Centre-Back,25,€1.20m,Levante UD,['Spain'],https://www.transfermarkt.com/rober-pier/profil/spieler/387129,1.2,2019/20
Bruno González,Centre-Back,30,€1.20m,Levante UD,['Spain'],https://www.transfermarkt.com/bruno-gonzalez/profil/spieler/188838,1.2,2019/20
Óscar Duarte,Centre-Back,31,€725k,Levante UD,"['Costa Rica', 'Spain']",https://www.transfermarkt.com/oscar-duarte/profil/spieler/175323,0.725,2019/20
Gonzalo Pereira,Centre-Back,23,€300k,Levante UD,['Spain'],https://www.transfermarkt.com/gonzalo-pereira/profil/spieler/536152,0.3,2019/20
Eliseo Falcón,Centre-Back,23,€300k,Levante UD,['Spain'],https://www.transfermarkt.com/eliseo-falcon/profil/spieler/396115,0.3,2019/20
Carlos Clerc,Left-Back,28,€2.00m,Levante UD,['Spain'],https://www.transfermarkt.com/carlos-clerc/profil/spieler/193784,2.0,2019/20
Toño García,Left-Back,30,€725k,Levante UD,['Spain'],https://www.transfermarkt.com/tono-garcia/profil/spieler/125931,0.725,2019/20
Jorge Miramón,Right-Back,31,€2.80m,Levante UD,['Spain'],https://www.transfermarkt.com/jorge-miramon/profil/spieler/228917,2.8,2019/20
Coke,Right-Back,33,€1.20m,Levante UD,['Spain'],https://www.transfermarkt.com/coke/profil/spieler/71905,1.2,2019/20
Iván López,Right-Back,26,€300k,Levante UD,['Spain'],https://www.transfermarkt.com/ivan-lopez/profil/spieler/203778,0.3,2019/20
Rubén García,Right-Back,21,€200k,Levante UD,['Spain'],https://www.transfermarkt.com/ruben-garcia/profil/spieler/361238,0.2,2019/20
Nemanja Radoja,Defensive Midfield,27,€3.20m,Levante UD,['Serbia'],https://www.transfermarkt.com/nemanja-radoja/profil/spieler/168959,3.2,2019/20
Nikola Vukcevic,Defensive Midfield,28,€2.40m,Levante UD,['Montenegro'],https://www.transfermarkt.com/nikola-vukcevic/profil/spieler/151470,2.4,2019/20
Giorgi Kochorashvili,Defensive Midfield,21,€100k,Levante UD,['Georgia'],https://www.transfermarkt.com/giorgi-kochorashvili/profil/spieler/405564,0.1,2019/20
José Campaña,Central Midfield,27,€12.00m,Levante UD,['Spain'],https://www.transfermarkt.com/jose-campana/profil/spieler/120095,12.0,2019/20
Gonzalo Melero,Central Midfield,26,€3.20m,Levante UD,['Spain'],https://www.transfermarkt.com/gonzalo-melero/profil/spieler/162056,3.2,2019/20
