player,position,age,market_value,club,nationality,player_url,mv_millions,season
Mario Hermoso,Centre-Back,24,€25.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,25.0,2018/19
David López,Centre-Back,29,€9.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/david-lopez/profil/spieler/129444,9.0,2018/19
Naldo,Centre-Back,30,€2.00m,RCD Espanyol Barcelona,"['Brazil', 'Italy']",https://www.transfermarkt.com/naldo/profil/spieler/148666,2.0,2018/19
Óscar Duarte,Centre-Back,30,€1.00m,RCD Espanyol Barcelona,"['Costa Rica', 'Spain']",https://www.transfermarkt.com/oscar-duarte/profil/spieler/175323,1.0,2018/19
Lluís López,Centre-Back,22,€300k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/lluis-lopez/profil/spieler/262391,0.3,2018/19
Iago Indias,Centre-Back,23,€200k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/iago-indias/profil/spieler/356196,0.2,2018/19
Adrià Pedrosa,Left-Back,21,€10.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418,10.0,2018/19
Dídac Vilà,Left-Back,30,€4.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/didac-vila/profil/spieler/67090,4.0,2018/19
Roberto Rosales,Right-Back,30,€2.50m,RCD Espanyol Barcelona,"['Venezuela', 'Spain']",https://www.transfermarkt.com/roberto-rosales/profil/spieler/49500,2.5,2018/19
Javi López,Right-Back,33,€1.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/javi-lopez/profil/spieler/72310,1.0,2018/19
Pipa,Right-Back,21,€300k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/pipa/profil/spieler/423166,0.3,2018/19
Marc Roca,Defensive Midfield,22,€30.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/marc-roca/profil/spieler/336869,30.0,2018/19
Alfa Semedo,Defensive Midfield,21,€2.00m,RCD Espanyol Barcelona,"['Guinea-Bissau', 'Portugal']",https://www.transfermarkt.com/alfa-semedo/profil/spieler/359210,2.0,2018/19
Sergi Darder,Central Midfield,25,€14.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/sergi-darder/profil/spieler/142021,14.0,2018/19
Víctor Sánchez,Central Midfield,31,€3.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/victor-sanchez/profil/spieler/63290,3.0,2018/19
Esteban Granero,Central Midfield,31,€3.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/esteban-granero/profil/spieler/44065,3.0,2018/19
Álex López,Central Midfield,22,€400k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/alex-lopez/profil/spieler/313113,0.4,2018/19
Óscar Melendo,Attacking Midfield,21,€10.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/oscar-melendo/profil/spieler/448344,10.0,2018/19
Pablo Piatti,Attacking Midfield,30,€4.00m,RCD Espanyol Barcelona,"['Argentina', 'Italy']",https://www.transfermarkt.com/pablo-piatti/profil/spieler/56067,4.0,2018/19
Javi Puado,Left Winger,21,€1.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/javi-puado/profil/spieler/408471,1.0,2018/19
Carlos Doncel,Left Winger,22,€200k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/carlos-doncel/profil/spieler/379530,0.2,2018/19
Lei Wu,Right Winger,27,€10.00m,RCD Espanyol Barcelona,['China'],https://www.transfermarkt.com/lei-wu/profil/spieler/140436,10.0,2018/19
Hernán Pérez,Right Winger,30,€1.50m,RCD Espanyol Barcelona,"['Paraguay', 'Spain']",https://www.transfermarkt.com/hernan-perez/profil/spieler/73636,1.5,2018/19
Borja Iglesias,Centre-Forward,26,€28.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/borja-iglesias/profil/spieler/278359,28.0,2018/19
Léo Baptistão,Centre-Forward,26,€4.50m,RCD Espanyol Barcelona,"['Brazil', 'Spain']",https://www.transfermarkt.com/leo-baptistao/profil/spieler/221899,4.5,2018/19
Facundo Ferreyra,Centre-Forward,28,€4.00m,RCD Espanyol Barcelona,"['Argentina', 'Italy']",https://www.transfermarkt.com/facundo-ferreyra/profil/spieler/93795,4.0,2018/19
Sergio García,Centre-Forward,36,€1.00m,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/sergio-garcia/profil/spieler/7922,1.0,2018/19
Víctor Campuzano,Centre-Forward,22,€300k,RCD Espanyol Barcelona,['Spain'],https://www.transfermarkt.com/victor-campuzano/profil/spieler/394285,0.3,2018/19
David Soria,Goalkeeper,26,€15.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/david-soria/profil/spieler/226012,15.0,2018/19
Leandro Chichizola,Goalkeeper,29,€1.00m,Getafe CF,"['Argentina', 'Italy']",https://www.transfermarkt.com/leandro-chichizola/profil/spieler/95736,1.0,2018/19
Rubén Yáñez,Goalkeeper,25,€300k,Getafe CF,['Spain'],https://www.transfermarkt.com/ruben-yanez/profil/spieler/246335,0.3,2018/19
Djené,Centre-Back,27,€25.00m,Getafe CF,['Togo'],https://www.transfermarkt.com/djene/profil/spieler/221150,25.0,2018/19
Leandro Cabrera,Centre-Back,28,€5.00m,Getafe CF,"['Uruguay', 'Spain']",https://www.transfermarkt.com/leandro-cabrera/profil/spieler/102423,5.0,2018/19
Bruno González,Centre-Back,29,€2.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/bruno-gonzalez/profil/spieler/188838,2.0,2018/19
Ignasi Miquel,Centre-Back,26,€2.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/ignasi-miquel/profil/spieler/70245,2.0,2018/19
Miguel Rubio,Centre-Back,21,-,Getafe CF,['Spain'],https://www.transfermarkt.com/miguel-rubio/profil/spieler/583510,0.0,2018/19
Mathías Olivera,Left-Back,21,€3.00m,Getafe CF,"['Uruguay', 'Spain']",https://www.transfermarkt.com/mathias-olivera/profil/spieler/376514,3.0,2018/19
Antunes,Left-Back,32,€2.50m,Getafe CF,['Portugal'],https://www.transfermarkt.com/antunes/profil/spieler/44699,2.5,2018/19
Damián Suárez,Right-Back,31,€3.50m,Getafe CF,"['Uruguay', 'Spain']",https://www.transfermarkt.com/damian-suarez/profil/spieler/76746,3.5,2018/19
Dimitri Foulquier,Right-Back,26,€3.50m,Getafe CF,"['Guadeloupe', 'France']",https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472,3.5,2018/19
Markel Bergara,Defensive Midfield,33,€800k,Getafe CF,['Spain'],https://www.transfermarkt.com/markel-bergara/profil/spieler/51426,0.8,2018/19
Mathieu Flamini,Defensive Midfield,35,€600k,Getafe CF,['France'],https://www.transfermarkt.com/mathieu-flamini/profil/spieler/17396,0.6,2018/19
Mauro Arambarri,Central Midfield,23,€15.00m,Getafe CF,"['Uruguay', 'Spain']",https://www.transfermarkt.com/mauro-arambarri/profil/spieler/290249,15.0,2018/19
Nemanja Maksimovic,Central Midfield,24,€15.00m,Getafe CF,['Serbia'],https://www.transfermarkt.com/nemanja-maksimovic/profil/spieler/273152,15.0,2018/19
Gaku Shibasaki,Central Midfield,27,€2.00m,Getafe CF,['Japan'],https://www.transfermarkt.com/gaku-shibasaki/profil/spieler/129693,2.0,2018/19
Sebastián Cristóforo,Central Midfield,25,€1.80m,Getafe CF,"['Uruguay', 'Italy']",https://www.transfermarkt.com/sebastian-cristoforo/profil/spieler/188157,1.8,2018/19
Samu Saiz,Attacking Midfield,28,€2.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/samu-saiz/profil/spieler/131506,2.0,2018/19
Francisco Portillo,Right Winger,29,€4.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/francisco-portillo/profil/spieler/138803,4.0,2018/19
Amath Ndiaye,Right Winger,22,€4.00m,Getafe CF,"['Senegal', 'Spain']",https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820,4.0,2018/19
Iván Alejo,Right Winger,24,€1.20m,Getafe CF,['Spain'],https://www.transfermarkt.com/ivan-alejo/profil/spieler/281755,1.2,2018/19
Rober Ibáñez,Right Winger,26,€1.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/rober-ibanez/profil/spieler/242532,1.0,2018/19
Jaime Mata,Centre-Forward,30,€10.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/jaime-mata/profil/spieler/227961,10.0,2018/19
Sergi Guardiola,Centre-Forward,28,€5.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/sergi-guardiola/profil/spieler/256429,5.0,2018/19
Ángel Rodríguez,Centre-Forward,32,€3.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,3.0,2018/19
Jorge Molina,Centre-Forward,37,€2.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/jorge-molina/profil/spieler/57825,2.0,2018/19
Hugo Duro,Centre-Forward,19,€2.00m,Getafe CF,['Spain'],https://www.transfermarkt.com/hugo-duro/profil/spieler/573775,2.0,2018/19
Andriy Lunin,Goalkeeper,20,€7.50m,CD Leganés,['Ukraine'],https://www.transfermarkt.com/andriy-lunin/profil/spieler/404839,7.5,2018/19
Iván Cuéllar,Goalkeeper,35,€800k,CD Leganés,['Spain'],https://www.transfermarkt.com/ivan-cuellar/profil/spieler/27493,0.8,2018/19
Jon Ander Serantes,Goalkeeper,29,€500k,CD Leganés,['Spain'],https://www.transfermarkt.com/jon-ander-serantes/profil/spieler/71835,0.5,2018/19
Andrés Prieto,Goalkeeper,25,€200k,CD Leganés,['Spain'],https://www.transfermarkt.com/andres-prieto/profil/spieler/238032,0.2,2018/19
David Tejero,Goalkeeper,23,€150k,CD Leganés,['Spain'],https://www.transfermarkt.com/david-tejero/profil/spieler/282435,0.15,2018/19
Dimitrios Siovas,Centre-Back,30,€6.00m,CD Leganés,['Greece'],https://www.transfermarkt.com/dimitrios-siovas/profil/spieler/52403,6.0,2018/19
Kenneth Omeruo,Centre-Back,25,€5.00m,CD Leganés,['Nigeria'],https://www.transfermarkt.com/kenneth-omeruo/profil/spieler/131708,5.0,2018/19
Unai Bustinza,Centre-Back,27,€4.00m,CD Leganés,['Spain'],https://www.transfermarkt.com/unai-bustinza/profil/spieler/156808,4.0,2018/19
Diego Reyes,Centre-Back,26,€2.00m,CD Leganés,['Mexico'],https://www.transfermarkt.com/diego-reyes/profil/spieler/131090,2.0,2018/19
Rodri Tarín,Centre-Back,22,€2.00m,CD Leganés,['Spain'],https://www.transfermarkt.com/rodri-tarin/profil/spieler/203617,2.0,2018/19
Ezequiel Muñoz,Centre-Back,28,€1.00m,CD Leganés,"['Argentina', 'Italy']",https://www.transfermarkt.com/ezequiel-munoz/profil/spieler/75127,1.0,2018/19
Josua Mejías,Centre-Back,21,€200k,CD Leganés,['Venezuela'],https://www.transfermarkt.com/josua-mejias/profil/spieler/427683,0.2,2018/19
Jonathan Silva,Left-Back,25,€3.00m,CD Leganés,"['Argentina', 'Italy']",https://www.transfermarkt.com/jonathan-silva/profil/spieler/189453,3.0,2018/19
Vasyl Kravets,Left-Back,21,€3.00m,CD Leganés,['Ukraine'],https://www.transfermarkt.com/vasyl-kravets/profil/spieler/245048,3.0,2018/19
Raúl Carnero,Left-Back,30,€1.00m,CD Leganés,['Spain'],https://www.transfermarkt.com/raul-carnero/profil/spieler/139434,1.0,2018/19
Allan Nyom,Right-Back,31,€3.00m,CD Leganés,"['Cameroon', 'France']",https://www.transfermarkt.com/allan-nyom/profil/spieler/111508,3.0,2018/19
Juanfran Moreno,Right-Back,30,€2.50m,CD Leganés,['Spain'],https://www.transfermarkt.com/juanfran-moreno/profil/spieler/64411,2.5,2018/19
Rubén Pérez,Defensive Midfield,30,€7.50m,CD Leganés,['Spain'],https://www.transfermarkt.com/ruben-perez/profil/spieler/113045,7.5,2018/19
Mikel Vesga,Defensive Midfield,26,€4.00m,CD Leganés,['Spain'],https://www.transfermarkt.com/mikel-vesga/profil/spieler/300168,4.0,2018/19
Gerard Gumbau,Defensive Midfield,24,€2.50m,CD Leganés,['Spain'],https://www.transfermarkt.com/gerard-gumbau/profil/spieler/268670,2.5,2018/19
Facundo García,Defensive Midfield,19,€600k,CD Leganés,['Argentina'],https://www.transfermarkt.com/facundo-garcia/profil/spieler/571079,0.6,2018/19
Recio,Central Midfield,28,€3.00m,CD Leganés,['Spain'],https://www.transfermarkt.com/recio/profil/spieler/150948,3.0,2018/19
Javi Eraso,Central Midfield,29,€1.50m,CD Leganés,['Spain'],https://www.transfermarkt.com/javi-eraso/profil/spieler/156814,1.5,2018/19
Óscar Rodríguez,Attacking Midfield,21,€10.00m,CD Leganés,['Spain'],https://www.transfermarkt.com/oscar-rodriguez/profil/spieler/284884,10.0,2018/19
Fede Vico,Attacking Midfield,24,€1.50m,CD Leganés,['Spain'],https://www.transfermarkt.com/fede-vico/profil/spieler/162079,1.5,2018/19
José Manuel Arnáiz,Left Winger,24,€2.50m,CD Leganés,['Spain'],https://www.transfermarkt.com/jose-manuel-arnaiz/profil/spieler/364603,2.5,2018/19
Alexander Szymanowski,Left Winger,30,€1.50m,CD Leganés,"['Argentina', 'Spain']",https://www.transfermarkt.com/alexander-szymanowski/profil/spieler/217728,1.5,2018/19
Dani Ojeda,Left Winger,24,€400k,CD Leganés,['Spain'],https://www.transfermarkt.com/dani-ojeda/profil/spieler/111621,0.4,2018/19
Owusu,Left Winger,22,€300k,CD Leganés,['Ghana'],https://www.transfermarkt.com/owusu/profil/spieler/457782,0.3,2018/19
Nabil El Zhar,Right Winger,32,€2.00m,CD Leganés,"['Morocco', 'France']",https://www.transfermarkt.com/nabil-el-zhar/profil/spieler/37917,2.0,2018/19
Javi Avilés,Right Winger,21,-,CD Leganés,['Spain'],https://www.transfermarkt.com/javi-aviles/profil/spieler/456938,0.0,2018/19
Youssef En-Nesyri,Centre-Forward,22,€12.00m,CD Leganés,['Morocco'],https://www.transfermarkt.com/youssef-en-nesyri/profil/spieler/433049,12.0,2018/19
Martin Braithwaite,Centre-Forward,28,€8.00m,CD Leganés,"['Denmark', 'Guyana']",https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732,8.0,2018/19
Guido Carrillo,Centre-Forward,28,€7.50m,CD Leganés,"['Argentina', 'Italy']",https://www.transfermarkt.com/guido-carrillo/profil/spieler/184672,7.5,2018/19
Michael Santos,Centre-Forward,26,€2.00m,CD Leganés,['Uruguay'],https://www.transfermarkt.com/michael-santos/profil/spieler/178107,2.0,2018/19
Diego Rolán,Centre-Forward,26,€2.00m,CD Leganés,['Uruguay'],https://www.transfermarkt.com/diego-rolan/profil/spieler/193938,2.0,2018/19
Sabin Merino,Centre-Forward,27,€1.00m,CD Leganés,['Spain'],https://www.transfermarkt.com/sabin-merino/profil/spieler/192736,1.0,2018/19
Mamadou Koné,Centre-Forward,27,€800k,CD Leganés,"[""Cote d'Ivoire""]",https://www.transfermarkt.com/mamadou-kone/profil/spieler/171165,0.8,2018/19
Fernando Pacheco,Goalkeeper,27,€15.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/fernando-pacheco/profil/spieler/172015,15.0,2018/19
Antonio Sivera,Goalkeeper,22,€1.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/antonio-sivera/profil/spieler/298197,1.5,2018/19
Álex Domínguez,Goalkeeper,20,-,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/alex-dominguez/profil/spieler/524937,0.0,2018/19
Guillermo Maripán,Centre-Back,25,€15.00m,Deportivo Alavés,['Chile'],https://www.transfermarkt.com/guillermo-maripan/profil/spieler/249730,15.0,2018/19
Víctor Laguardia,Centre-Back,29,€10.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/victor-laguardia/profil/spieler/67080,10.0,2018/19
Rodrigo Ely,Centre-Back,25,€2.00m,Deportivo Alavés,"['Brazil', 'Italy']",https://www.transfermarkt.com/rodrigo-ely/profil/spieler/176140,2.0,2018/19
Carlos Vigaray,Centre-Back,24,€600k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/carlos-vigaray/profil/spieler/263627,0.6,2018/19
Adrián Diéguez,Centre-Back,23,€300k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/adrian-dieguez/profil/spieler/355335,0.3,2018/19
Rubén Duarte,Left-Back,23,€5.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ruben-duarte/profil/spieler/177046,5.0,2018/19
Adrián Marín,Left-Back,22,€800k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/adrian-marin/profil/spieler/295414,0.8,2018/19
Martín Aguirregabiria,Right-Back,23,€7.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/martin-aguirregabiria/profil/spieler/483573,7.5,2018/19
Ximo Navarro,Right-Back,29,€3.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ximo-navarro/profil/spieler/184767,3.0,2018/19
Dani Torres,Defensive Midfield,29,€900k,Deportivo Alavés,"['Colombia', 'Spain']",https://www.transfermarkt.com/dani-torres/profil/spieler/93142,0.9,2018/19
Antonio Perera,Defensive Midfield,22,-,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/antonio-perera/profil/spieler/483742,0.0,2018/19
Tomás Pina,Central Midfield,31,€2.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/tomas-pina/profil/spieler/139895,2.5,2018/19
Mubarak Wakaso,Central Midfield,28,€2.50m,Deportivo Alavés,['Ghana'],https://www.transfermarkt.com/mubarak-wakaso/profil/spieler/45639,2.5,2018/19
Manu García,Central Midfield,33,€2.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/manu-garcia/profil/spieler/76273,2.0,2018/19
Darko Brasanac,Central Midfield,27,€2.00m,Deportivo Alavés,['Serbia'],https://www.transfermarkt.com/darko-brasanac/profil/spieler/95641,2.0,2018/19
Jony,Left Winger,27,€10.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/jony/profil/spieler/228761,10.0,2018/19
Takashi Inui,Left Winger,31,€4.00m,Deportivo Alavés,['Japan'],https://www.transfermarkt.com/takashi-inui/profil/spieler/98249,4.0,2018/19
Ibai Gómez,Left Winger,29,€4.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ibai-gomez/profil/spieler/127837,4.0,2018/19
Burgui,Left Winger,25,€1.50m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/burgui/profil/spieler/246277,1.5,2018/19
Álex Blanco,Left Winger,20,€500k,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/alex-blanco/profil/spieler/328914,0.5,2018/19
Patrick Twumasi,Right Winger,25,€1.20m,Deportivo Alavés,['Ghana'],https://www.transfermarkt.com/patrick-twumasi/profil/spieler/188651,1.2,2018/19
Jonathan Calleri,Centre-Forward,25,€9.00m,Deportivo Alavés,"['Argentina', 'Italy']",https://www.transfermarkt.com/jonathan-calleri/profil/spieler/284727,9.0,2018/19
Rubén Sobrino,Centre-Forward,27,€3.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/ruben-sobrino/profil/spieler/85383,3.0,2018/19
John Guidetti,Centre-Forward,27,€3.00m,Deportivo Alavés,['Sweden'],https://www.transfermarkt.com/john-guidetti/profil/spieler/98596,3.0,2018/19
Diego Rolán,Centre-Forward,26,€2.00m,Deportivo Alavés,['Uruguay'],https://www.transfermarkt.com/diego-rolan/profil/spieler/193938,2.0,2018/19
Borja Bastón,Centre-Forward,26,€2.00m,Deportivo Alavés,['Spain'],https://www.transfermarkt.com/borja-baston/profil/spieler/85324,2.0,2018/19
Oier Olazábal,Goalkeeper,29,€2.50m,Levante UD,['Spain'],https://www.transfermarkt.com/oier-olazabal/profil/spieler/8176,2.5,2018/19
Aitor Fernández,Goalkeeper,28,€2.50m,Levante UD,['Spain'],https://www.transfermarkt.com/aitor-fernandez/profil/spieler/118997,2.5,2018/19
Koke Vegas,Goalkeeper,23,€800k,Levante UD,['Spain'],https://www.transfermarkt.com/koke-vegas/profil/spieler/299715,0.8,2018/19
Rúben Vezo,Centre-Back,25,€6.00m,Levante UD,"['Portugal', 'Cape Verde']",https://www.transfermarkt.com/ruben-vezo/profil/spieler/257851,6.0,2018/19
Erick Cabaco,Centre-Back,24,€4.00m,Levante UD,"['Uruguay', 'Italy']",https://www.transfermarkt.com/erick-cabaco/profil/spieler/302991,4.0,2018/19
Róber Pier,Centre-Back,24,€2.50m,Levante UD,['Spain'],https://www.transfermarkt.com/rober-pier/profil/spieler/387129,2.5,2018/19
Chema Rodríguez,Centre-Back,27,€2.50m,Levante UD,['Spain'],https://www.transfermarkt.com/chema-rodriguez/profil/spieler/248330,2.5,2018/19
Sergio Postigo,Centre-Back,30,€2.50m,Levante UD,['Spain'],https://www.transfermarkt.com/sergio-postigo/profil/spieler/158791,2.5,2018/19
Genís Montolio,Centre-Back,22,€200k,Levante UD,['Spain'],https://www.transfermarkt.com/genis-montolio/profil/spieler/478426,0.2,2018/19
Antonio Luna,Left-Back,28,€1.50m,Levante UD,['Spain'],https://www.transfermarkt.com/antonio-luna/profil/spieler/126516,1.5,2018/19
Toño García,Left-Back,29,€1.00m,Levante UD,['Spain'],https://www.transfermarkt.com/tono-garcia/profil/spieler/125931,1.0,2018/19
Coke,Right-Back,32,€2.00m,Levante UD,['Spain'],https://www.transfermarkt.com/coke/profil/spieler/71905,2.0,2018/19
Shaq Moore,Right-Back,22,€300k,Levante UD,"['United States', 'Trinidad and Tobago']",https://www.transfermarkt.com/shaq-moore/profil/spieler/336168,0.3,2018/19
Pedro López,Right-Back,35,€200k,Levante UD,['Spain'],https://www.transfermarkt.com/pedro-lopez/profil/spieler/25412,0.2,2018/19
Nikola Vukcevic,Defensive Midfield,27,€2.50m,Levante UD,['Montenegro'],https://www.transfermarkt.com/nikola-vukcevic/profil/spieler/151470,2.5,2018/19
Cheick Doukouré,Defensive Midfield,26,€1.00m,Levante UD,"[""Cote d'Ivoire"", 'France']",https://www.transfermarkt.com/cheick-doukoure/profil/spieler/129679,1.0,2018/19
Pepelu,Defensive Midfield,20,€300k,Levante UD,['Spain'],https://www.transfermarkt.com/pepelu/profil/spieler/328480,0.3,2018/19
José Campaña,Central Midfield,26,€15.00m,Levante UD,['Spain'],https://www.transfermarkt.com/jose-campana/profil/spieler/120095,15.0,2018/19
Sanjin Prcic,Central Midfield,25,€4.00m,Levante UD,"['Bosnia-Herzegovina', 'France']",https://www.transfermarkt.com/sanjin-prcic/profil/spieler/125783,4.0,2018/19
Fran Manzanara,Central Midfield,22,€300k,Levante UD,['Spain'],https://www.transfermarkt.com/fran-manzanara/profil/spieler/385084,0.3,2018/19
Enis Bardhi,Attacking Midfield,23,€15.00m,Levante UD,['North Macedonia'],https://www.transfermarkt.com/enis-bardhi/profil/spieler/245014,15.0,2018/19
Arturo Molina,Attacking Midfield,22,€250k,Levante UD,['Spain'],https://www.transfermarkt.com/arturo-molina/profil/spieler/337781,0.25,2018/19
Moses Simon,Left Winger,23,€3.00m,Levante UD,['Nigeria'],https://www.transfermarkt.com/moses-simon/profil/spieler/274862,3.0,2018/19
Jason,Right Winger,24,€5.00m,Levante UD,['Spain'],https://www.transfermarkt.com/jason/profil/spieler/263860,5.0,2018/19
Rubén Rochina,Right Winger,28,€4.00m,Levante UD,['Spain'],https://www.transfermarkt.com/ruben-rochina/profil/spieler/67548,4.0,2018/19
Samu García,Right Winger,28,-,Levante UD,['Spain'],https://www.transfermarkt.com/samu-garcia/profil/spieler/208890,0.0,2018/19
Roger Martí,Centre-Forward,28,€10.00m,Levante UD,['Spain'],https://www.transfermarkt.com/roger-marti/profil/spieler/212391,10.0,2018/19
José Luis Morales,Centre-Forward,31,€10.00m,Levante UD,['Spain'],https://www.transfermarkt.com/jose-luis-morales/profil/spieler/252677,10.0,2018/19
Borja Mayoral,Centre-Forward,22,€4.00m,Levante UD,['Spain'],https://www.transfermarkt.com/borja-mayoral/profil/spieler/298976,4.0,2018/19
Raphael Dwamena,Centre-Forward,23,€2.50m,Levante UD,['Ghana'],https://www.transfermarkt.com/raphael-dwamena/profil/spieler/254290,2.5,2018/19
Emmanuel Boateng,Centre-Forward,23,€2.50m,Levante UD,['Ghana'],https://www.transfermarkt.com/emmanuel-boateng/profil/spieler/332612,2.5,2018/19
Bono,Goalkeeper,28,€5.00m,Girona FC,"['Morocco', 'Canada']",https://www.transfermarkt.com/bono/profil/spieler/207834,5.0,2018/19
José Aurelio Suárez,Goalkeeper,23,€250k,Girona FC,['Spain'],https://www.transfermarkt.com/jose-aurelio-suarez/profil/spieler/223720,0.25,2018/19
Gorka Iraizoz,Goalkeeper,38,€200k,Girona FC,['Spain'],https://www.transfermarkt.com/gorka-iraizoz/profil/spieler/7874,0.2,2018/19
Marc Vito,Goalkeeper,23,€150k,Girona FC,['Spain'],https://www.transfermarkt.com/marc-vito/profil/spieler/378947,0.15,2018/19
Juanpe,Centre-Back,28,€7.00m,Girona FC,['Spain'],https://www.transfermarkt.com/juanpe/profil/spieler/115333,7.0,2018/19
Bernardo Espinosa,Centre-Back,29,€6.00m,Girona FC,"['Colombia', 'Spain']",https://www.transfermarkt.com/bernardo-espinosa/profil/spieler/64598,6.0,2018/19
Jonás Ramalho,Centre-Back,26,€3.00m,Girona FC,"['Spain', 'Angola']",https://www.transfermarkt.com/jonas-ramalho/profil/spieler/69660,3.0,2018/19
Marc Muniesa,Centre-Back,27,€3.00m,Girona FC,['Spain'],https://www.transfermarkt.com/marc-muniesa/profil/spieler/74228,3.0,2018/19
Pedro Alcalá,Centre-Back,30,€800k,Girona FC,['Spain'],https://www.transfermarkt.com/pedro-alcala/profil/spieler/51663,0.8,2018/19
Johan Mojica,Left-Back,26,€3.00m,Girona FC,"['Colombia', 'Spain']",https://www.transfermarkt.com/johan-mojica/profil/spieler/262939,3.0,2018/19
Aday Benítez,Left-Back,31,€1.50m,Girona FC,['Spain'],https://www.transfermarkt.com/aday-benitez/profil/spieler/132921,1.5,2018/19
Raúl Carnero,Left-Back,30,€1.00m,Girona FC,['Spain'],https://www.transfermarkt.com/raul-carnero/profil/spieler/139434,1.0,2018/19
Jairo Izquierdo,Left-Back,25,€800k,Girona FC,['Spain'],https://www.transfermarkt.com/jairo-izquierdo/profil/spieler/337946,0.8,2018/19
Carles Planas,Left-Back,28,€800k,Girona FC,['Spain'],https://www.transfermarkt.com/carles-planas/profil/spieler/66099,0.8,2018/19
Yhoan Andzouana,Left-Back,22,€250k,Girona FC,"['Congo', 'France']",https://www.transfermarkt.com/yhoan-andzouana/profil/spieler/342218,0.25,2018/19
Pedro Porro,Right-Back,19,€10.00m,Girona FC,['Spain'],https://www.transfermarkt.com/pedro-porro/profil/spieler/553875,10.0,2018/19
Álex Granell,Defensive Midfield,30,€5.00m,Girona FC,['Spain'],https://www.transfermarkt.com/alex-granell/profil/spieler/255284,5.0,2018/19
David Timor,Defensive Midfield,29,€1.50m,Girona FC,['Spain'],https://www.transfermarkt.com/david-timor/profil/spieler/158795,1.5,2018/19
Pere Pons,Central Midfield,26,€4.00m,Girona FC,['Spain'],https://www.transfermarkt.com/pere-pons/profil/spieler/242497,4.0,2018/19
Aleix García,Central Midfield,22,€3.00m,Girona FC,['Spain'],https://www.transfermarkt.com/aleix-garcia/profil/spieler/261504,3.0,2018/19
Douglas Luiz,Central Midfield,21,€2.50m,Girona FC,['Brazil'],https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661,2.5,2018/19
Seung-ho Paik,Central Midfield,22,€300k,Girona FC,"['Korea, South']",https://www.transfermarkt.com/seung-ho-paik/profil/spieler/282689,0.3,2018/19
